,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SM,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SM,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SM,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SM,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SM,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SM,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SM,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SM,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SM,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SM,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SM,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SM,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SM,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SM,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SM,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SM_Sum_SQDG,Sum_SM_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SM,Sum_SQDG,Sum_TG
PI533758,31.18455251,-0.142219199,-0.209516393,26.25509612,-12.82849891,3.900480362,87.02202344,-2.384795017,-0.100085677,6.2283111,-0.308687749,-0.320211288,4.23685047,-2.1550777,-107.8241374,0.530254781,-0.026259375,-0.004560566,-0.006718595,0.841926339,-0.411373513,0.125077323,2.790549052,-0.076473601,-0.003209463,0.199724242,-0.009898739,-0.010268266,0.135863757,-0.069107219,-3.457613747,0.017003764,-0.000842064,1.473193454,-184.6100684,90.20230023,-27.42583547,-611.8866079,16.76844638,0.703742377,-43.79374325,2.170506871,2.251533477,-29.79098807,15.15321216,758.1545808,-3.728433178,0.184640158,-125.3128487,61.22909382,-18.61658793,-415.3470857,11.3823791,0.47769855,-29.72708243,1.473334588,1.528335243,-20.22204754,10.28596218,514.6334167,-2.530851035,0.125333274,-0.488609863,0.148560887,3.314481236,-0.0908317,-0.003812048,0.23722294,-0.011757251,-0.012196158,0.161372499,-0.082082263,-4.106788905,0.020196261,-0.001000163,-0.304048072,-6.783492287,0.185898213,0.007801823,-0.485505837,0.024062655,0.024960932,-0.330268607,0.167991416,8.405047088,-0.041334125,0.002046956,22.31059136,-0.611410595,-0.025659834,1.596806168,-0.079140957,-0.082095347,1.086238124,-0.552515973,-27.64380985,0.13594602,-0.006732344,-0.0274045,-0.001150119,0.071571665,-0.003547237,-0.003679658,0.048687106,-0.024764739,-1.239044246,0.00609334,-0.000301756,0.041968252,-2.61167566,0.129439951,0.134272038,-1.776609914,0.903674188,45.21316786,-0.222348159,0.011011167,-62.22979413,3.084235,3.199371744,-42.33223554,21.53232866,1077.318356,-5.298008616,0.262368964,-0.049562031,-0.051412218,0.680256718,-0.346013175,-17.31193829,0.085136207,-0.004216131,1.03733073,-13.72535995,6.981416352,349.2984017,-1.717770733,0.08506776,-13.23142133,6.730174043,336.7280961,-1.655952806,0.082006402,-0.508650875,-25.44912505,0.125153055,-0.006197853,50.03259856,-0.246049032,0.012184886,-0.004917774,0.000243539,-0.049522185,-437004.7328,-14013.5002,3072754.839,2085778.232,-16644.56801,34065.14946,-112038.6958,-5021.77168,183246.2453,4366306.39,-70164.24289,1415685.377,1364738.686,-103143.7706,202779.1076,4052.939752,-824141.0513,16641855.51
PI533759,16.42993297,0.045432292,0.033549236,37.2226684,3.408249436,3.565158038,31.47282784,0.735208098,0.035866852,-24.23824558,0.022162253,0.035340854,0.931380391,1.715602492,936.64617,0.199716389,0.034124237,0.002765215,0.002041958,2.265539883,0.207441469,0.216991636,1.915578591,0.044748089,0.002183019,-1.475249207,0.001348895,0.002151004,0.056688021,0.104419324,57.00852048,0.012155642,0.002076955,0.738444712,819.2998078,75.01821412,78.47189416,692.7413564,16.18250058,0.789457241,-533.5025886,0.487808388,0.777879611,20.50040494,37.76174177,20616.30882,4.395912648,0.751100928,1109.493771,101.5894798,106.2664447,938.1086291,21.91430221,1.06908104,-722.4678842,0.660588911,1.053402643,27.76159759,51.13685718,27918.55435,5.952934021,1.017139016,0.091563813,0.095779217,0.845528523,0.019751623,0.000963576,-0.651168941,0.000595397,0.000949444,0.02502186,0.046090261,25.16332681,0.005365451,0.00091676,1.046037887,9.234308822,0.215714287,0.010523541,-7.111640752,0.006502533,0.01036921,0.273272367,0.503367645,274.8173769,0.058597938,0.010012248,8.827891359,0.206220339,0.010060382,-6.798645481,0.006216345,0.009912844,0.26124519,0.481213588,262.7222019,0.056018944,0.009571592,0.02336009,0.001139613,-0.770132436,0.000704171,0.0011229,0.029593159,0.054510592,29.76047068,0.006345677,0.001084244,0.048784626,-32.96787082,0.030144191,0.048069185,1.266825534,2.333492378,1273.987832,0.271646068,0.046414392,-675.7840209,0.617903494,0.985334697,25.96772045,47.83253584,26114.53509,5.568271998,0.951414325,-0.000914351,-0.001458062,-0.038426065,-0.070780803,-38.64331544,-0.008239721,-0.001407867,1.594641729,42.02552774,77.41101364,42263.129,9.011556089,1.539745824,26.35421297,48.54445498,26503.21274,5.651147793,0.965574772,1.841999799,1005.653736,0.214430528,0.036638346,545.9575713,0.116411808,0.019890527,0.000213225,3.64E-05,0.170863479,337320.3461,20530.84129,7424682.501,10054486.65,9062.229027,98971.73091,94615.81856,10717.8277,458809.3455,9404793.719,-13916.86312,15220489.61,9544770.674,362172.4802,196619.1747,360.1363641,1688996.824,9885066.34
PI533761,152.2186835,0.089959175,0.080547554,-99.57249292,2.795880907,12.08790637,122.9020405,0.987753913,0.039851062,21.95385826,0.013470909,0.104668639,1.980247703,-11.54248635,95.14923245,0.463403552,-0.327425745,0.000590986,0.000529157,-0.654141073,0.018367528,0.07941145,0.807404437,0.006489045,0.000261801,0.144225779,8.85E-05,0.00068762,0.013009229,-0.075828315,0.625082482,0.003044328,-0.002151022,0.895378981,-1106.863119,31.07944143,134.3710232,1366.197952,10.98002415,0.442990518,244.0424592,0.149744689,1.163512663,22.01273751,-128.3080505,1057.693477,5.151265033,-3.639714851,-1236.195112,34.71093481,150.0716747,1525.832057,12.26299074,0.494751974,272.5577263,0.167241684,1.2994639,24.58482718,-143.3002709,1181.280217,5.753167254,-4.064999211,-0.028078848,-0.121398049,-1.234297113,-0.009919948,-0.000400222,-0.220481155,-0.000135287,-0.00105118,-0.019887497,0.115920432,-0.955577486,-0.004653931,0.003288315,4.323469695,43.95825308,0.35328898,0.01425349,7.852215095,0.004818127,0.03743673,0.708273267,-4.128389849,34.03193327,0.165745097,-0.117110047,10.16735543,0.081714226,0.003296771,1.816183679,0.001114412,0.008658955,0.163820569,-0.954878868,7.871440225,0.03833613,-0.027087052,0.00803692,0.000324251,0.178628916,0.000109607,0.000851643,0.016112407,-0.093916149,0.774187573,0.003770511,-0.00266412,0.040345132,22.22604029,0.01363792,0.105966312,2.004798642,-11.6855891,96.32888438,0.469148789,-0.331485141,550.8977033,0.338031363,2.626495635,49.69121594,-289.6406248,2387.621028,11.62838666,-8.216236465,0.000613601,0.004767665,0.090200441,-0.525761177,4.33405515,0.021108069,-0.014914269,7.769976174,147.0017916,-856.8454194,7063.312139,34.40031884,-24.30613656,18.91920751,-110.2764539,909.0519689,4.427339038,-3.128212496,-5.828809364,48.04915684,0.234012922,-0.165345853,-8.243391374,-0.040147637,0.028367003,0.004870282,-0.003441181,-0.706567188,594475.6712,3905.405418,6608282.835,7380431.054,-5970.280082,212625.5341,49179.37424,4836.987806,601845.929,14917436.29,27078.41438,44130332.08,5679596.834,300202.6819,-51503.25961,6247.824138,1282846.6,-1815604.548
PI533762,-35.13157523,0.100827622,0.193555272,-7.624537684,-1.287872574,-14.95554563,25.24665249,1.311161685,0.026051854,26.80389449,-0.124244942,0.090887232,26.52757996,6.85252954,-119.4050273,0.636545107,0.071504734,-0.00287,-0.005509439,0.217028062,0.036658549,0.425700969,-0.718631383,-0.03732146,-0.000741551,-0.762957377,0.003536561,-0.002587053,-0.755092244,-0.195053296,3.398795144,-0.018118889,-0.002035341,1.919665145,-75.61953286,-12.77301346,-148.3278621,250.394207,13.00399293,0.25838013,265.8388042,-1.232251034,0.901412035,263.0983396,67.96282007,-1184.249165,6.313201621,0.709178029,-39.39204349,-6.653771619,-77.26757061,130.4363981,6.774094413,0.134596459,138.4818623,-0.641909365,0.469567329,137.054288,35.40347662,-616.9040305,3.288699406,0.369427987,0.168911563,1.961501963,-3.311237157,-0.171966057,-0.003416844,-3.515478001,0.016295407,-0.01192036,-3.479237832,-0.898746891,15.66062524,-0.083486387,-0.009378239,11.61259734,-19.60337769,-1.018083397,-0.020228596,-20.81253614,0.096473008,-0.070571603,-20.59798499,-5.320813314,92.7149391,-0.494260939,-0.055521591,-1.688113099,-0.087670602,-0.001741953,-1.79223782,0.008307617,-0.006077159,-1.773762096,-0.458193215,7.983996723,-0.04256248,-0.004781152,0.051934081,0.001031893,1.061681128,-0.004921244,0.003599972,1.050736527,0.271423292,-4.72953899,0.02521305,0.002832246,0.019869292,20.44285979,-0.094759436,0.069318096,20.23211955,5.226303985,-91.06811817,0.485481779,0.054535406,1028.867057,-4.769140079,3.488704935,1018.260729,263.0342358,-4583.360045,24.43377367,2.744708074,-0.004635332,0.003390822,0.989691254,0.25565425,-4.454764114,0.023748232,0.002667699,-0.731516558,-213.5103419,-55.15338854,961.0453813,-5.123308032,-0.57551425,291.8735598,75.3959537,-1313.771193,7.003680197,0.786741248,0.258317176,-4.501165484,0.023995597,0.002695487,-17.42495623,0.09289199,0.010434794,-0.005330974,-0.000598842,0.112332549,185124.14,-5269.451735,1836045.879,956440.702,-24280.04788,-143744.1434,-12378.29395,7332.621231,141190.9318,7105987.127,6906.613518,-1489993.376,2036855.297,6978.553653,27015.44575,-1550.388156,290826.4283,2588977.383
PI533766,-63.66969253,0.00804705,0.002609614,-0.239600285,-0.069446268,-0.129229531,-1.69429774,-0.322056394,0.00140228,-0.102833185,-0.000617374,-0.003106608,0.17751181,0.435097258,-1.318432796,0.081622737,0.006157972,-0.000126387,-4.10E-05,0.003763176,0.001090727,0.002029687,0.026610742,0.005058237,-2.20E-05,0.001615104,9.70E-06,4.88E-05,-0.002788011,-0.006833664,0.020707384,-0.001281972,-9.67E-05,0.324294463,-29.77492055,-8.630027702,-16.0592423,-210.5489172,-40.02166996,0.174260173,-12.77899117,-0.07672059,-0.386055528,22.05923937,54.0691606,-163.8405052,10.14318702,0.765245817,-91.81445872,-26.61170232,-49.52055662,-649.2522738,-123.411512,0.537351676,-39.40551764,-0.236576935,-1.190447488,68.0222511,166.7285965,-505.2214086,31.2777065,2.359725204,0.289842174,0.539354665,7.071351101,1.344140277,-0.005852582,0.429186407,0.002576685,0.012965795,-0.740866439,-1.815929635,5.502634504,-0.340662102,-0.02570102,1.860856402,24.39724697,4.637490324,-0.020192307,1.480758997,0.008889959,0.044733985,-2.556102961,-6.265236042,18.98493387,-1.175336554,-0.088672464,13.11076284,2.492126915,-0.010851083,0.795740604,0.004777348,0.024039461,-1.373616448,-3.366856268,10.20225626,-0.63161056,-0.047651427,0.190082526,-0.000827647,0.060693692,0.000364384,0.001833567,-0.104770139,-0.256800943,0.778158859,-0.048174966,-0.003634527,-0.004354145,0.319301798,0.001916976,0.009646162,-0.551182382,-1.350997114,4.093794821,-0.253442373,-0.019120787,-73.33282723,-0.440264626,-2.215397366,126.5879574,310.2783593,-940.2062577,58.20714419,4.391398238,0.00600365,0.030210173,-1.726211332,-4.231097737,12.82108291,-0.793739262,-0.059883117,5.031967676,-287.526978,-704.7542344,2135.548037,-132.2094503,-9.974451682,-57.14006856,-140.0553978,424.3962153,-26.27390692,-1.982216962,2.451089074,-7.427296222,0.45981581,0.03469049,-3.030202492,0.187596532,0.014153092,-0.06190891,-0.004670675,0.075444317,-9537.427433,149.7954058,-1185207.872,-3654727.443,39805.57631,137335.3497,73802.22866,5629.133067,29614.15337,-6801369.764,92746.59141,15448367.56,3070045.071,-53728.4107,-21920.21957,7233.912462,-116847.6801,-1548793.663
PI533769,-7.529333523,-0.118825174,-0.049139689,4.501767045,5.001738369,-0.798359383,35.56641491,-1.149729741,-0.023605435,3.772181973,0.006051313,0.029316775,-0.935423574,1.858143449,-41.16773234,-0.796604289,0.032163885,0.015781632,0.006526433,-0.597897149,-0.66430028,0.106033207,-4.723713566,0.152700068,0.003135129,-0.500998124,-0.000803698,-0.003893675,0.124237234,-0.246787241,5.467646269,0.105800107,-0.00427181,0.413546113,-37.88563404,-42.09325528,6.718773117,-299.3171716,9.675809473,0.19865685,-31.74564661,-0.050926186,-0.246721923,7.872267679,-15.63762452,346.4563195,6.704002734,-0.270682412,-91.61163128,-101.7861223,16.24673259,-723.7818518,23.39717184,0.48037412,-76.76446616,-0.123145121,-0.596600755,19.03600935,-37.81349653,837.7694976,16.21101618,-0.654539853,1.111061128,-0.177343557,7.900545397,-0.25539521,-0.005243593,0.837933624,0.001344208,0.006512282,-0.207790311,0.412758686,-9.144794017,-0.17695369,0.007144724,-0.159616382,7.110810739,-0.22986603,-0.004719446,0.754174188,0.001209842,0.005861317,-0.187019693,0.371499529,-8.230684875,-0.159265485,0.006430541,-44.54937925,1.440115525,0.029567429,-4.724917193,-0.007579685,-0.036721276,1.171682321,-2.327452385,51.56541433,0.997801625,-0.040287476,-0.032326276,-0.0006637,0.106060225,0.000170141,0.000824283,-0.026300755,0.052244328,-1.157488953,-0.022397655,0.000904333,0.02053129,-3.280929281,-0.005263248,-0.025498841,0.813603007,-1.616156721,35.80644291,0.69286221,-0.02797517,-159.8014194,-0.256352531,-1.241950244,39.62746654,-78.71676468,1743.993824,33.74664771,-1.362562691,0.001604194,0.007771835,-0.24797944,0.492591148,-10.91350646,-0.211178648,0.008526599,4.844696633,-154.5819204,307.0645113,-6803.107489,-131.6415624,5.315191096,-31.90745099,63.38157672,-1404.238078,-27.17230249,1.097115361,-1.986419308,44.00972295,0.851597406,-0.0343843,-22.15530365,-0.428709791,0.017309689,0.019350211,-0.000781289,-0.040376238,131796.6431,-17504.42356,-1109164.321,-2682081.359,29276.64666,26350.16736,-165084.3543,3705.648812,-114632.7162,-5583317.772,34939.09999,21779842.58,4495605.036,-140895.1482,70929.20797,-3201.455014,-165448.0712,4097659.367
PI533776,25.16928073,0.397213672,0.217642805,63.4360769,9.841374455,3.872579182,40.31249525,2.026956182,-0.803873889,30.662213,0.046112774,0.324674153,3.460776132,106.3907657,58.1522613,1.043365579,0.148638302,0.015781685,0.00864716,2.520377026,0.391007378,0.153861337,1.601654639,0.08053294,-0.031938691,1.218239541,0.001832105,0.01289962,0.137500001,4.227008585,2.310445894,0.041453929,0.005905544,0.547923751,159.7026522,24.77602145,9.749360247,101.4881866,5.102936595,-2.023782024,77.1932468,0.116090602,0.817379099,8.712630952,267.8426581,146.4004525,2.626711147,0.37420238,291.4687527,45.21800965,17.79327914,185.2231929,9.313223942,-3.693546814,140.8831917,0.211873644,1.491775266,15.90117409,488.8319912,267.1912876,4.793935548,0.682946085,0.155138447,0.061046953,0.635482161,0.031952735,-0.012672188,0.483356073,0.000726917,0.005118131,0.05455533,1.677133438,0.916706457,0.016447511,0.002343119,0.393499831,4.096226135,0.205962713,-0.081683091,3.115643363,0.004685603,0.032990733,0.351655772,10.81055966,5.908957287,0.106018279,0.015103409,10.40972782,0.523412456,-0.207581008,7.917775612,0.01190751,0.083839255,0.893661813,27.47284451,15.01641634,0.26942395,0.03838225,0.05028109,-0.01994106,0.760613125,0.001143883,0.008053933,0.08584872,2.639151089,1.442536885,0.02588194,0.003687152,-0.396591646,15.12722045,0.022749764,0.160178181,1.707375898,52.48794555,28.68945161,0.51474501,0.073330792,-38.14306377,-0.057363194,-0.403886925,-4.305123204,-132.3475824,-72.34003009,-1.297921967,-0.184902512,0.001503896,0.010588738,0.112867787,3.469768007,1.896544822,0.034027732,0.004847605,7.040872271,75.05026951,2307.186404,1261.087894,22.62638927,3.223364981,10.65922894,327.6847406,179.109611,3.213577579,0.457807621,30.74188033,16.80324271,0.301483118,0.042949412,0.546591247,0.009806919,0.001397098,0.017941961,0.002556019,0.142460423,-710195.2802,-28216.74914,-1787942.688,-3263123.173,-11195.44768,-72164.23717,-183390.7706,-17617.24934,-350375.2506,883466.0388,-23161.90551,-15401269.87,-2187409.355,-205212.7191,-6675.347014,-12212.68553,-680677.3141,-4778009.926
PI533785,4.452514669,0.030638059,0.066587949,-60.64606989,0.955983018,0.566494404,1.770764325,-1.445991409,-0.014834331,-14.12941858,0.00258288,0.008105,0.270952929,0.319498275,15.28504727,-0.348345204,0.006422703,0.006881069,0.014955133,-13.62063337,0.214706315,0.127230216,0.39769983,-0.324758371,-0.003331675,-3.173356997,0.000580095,0.00182032,0.060853911,0.071756816,3.43290217,-0.078235611,0.001442489,2.17337362,-1979.435781,31.20246697,18.48989218,57.79623101,-47.19592117,-0.484179859,-461.1721213,0.08430299,0.264540246,8.843671558,10.42815007,498.8908519,-11.36968913,0.209631521,-910.7664522,14.3566972,8.507461401,26.59286488,-21.71551212,-0.222778014,-212.191828,0.038789,0.121718716,4.069098602,4.798139619,229.5467505,-5.231355083,0.096454433,-0.015763314,-0.009340991,-0.029198336,0.023843118,0.000244605,0.232981603,-4.26E-05,-0.000133644,-0.004467774,-0.005268244,-0.252036897,0.005743904,-0.000105905,0.592577895,1.852296842,-1.512570183,-0.015517358,-14.77998909,0.002701805,0.008478184,0.283428601,0.334209153,15.98882718,-0.364384302,0.006718428,3.12582845,-2.552525494,-0.026186192,-24.94185022,0.004559409,0.01430729,0.478297627,0.563991935,26.98181509,-0.614913761,0.011337628,-0.816591676,-0.00837736,-7.979276732,0.001458624,0.004577119,0.153014676,0.180429587,8.631892482,-0.196720252,0.003627079,0.010258934,9.771440197,-0.001786235,-0.005605151,-0.187382116,-0.220954477,-10.57063491,0.240904062,-0.00444173,952.4810106,-0.174115028,-0.54636772,-18.26526113,-21.53776098,-1030.383323,23.48236699,-0.432962084,-0.000182802,-0.000573626,-0.019176509,-0.022612273,-1.081788835,0.024653895,-0.000454562,3.137969914,104.9034154,123.6984607,5917.831066,-134.866974,2.486643962,33.43034455,39.41990016,1885.878841,-42.97905261,0.792437159,1.179165237,56.4121868,-1.285629963,0.023704128,47.84078178,-1.090288216,0.020102465,-0.022789933,0.000420195,-0.018437753,91115.78787,20463.89392,2973941.28,1368352.525,-1502.418673,95311.09457,160841.4614,51455.62657,-63012.6758,-6142224.269,-6448.657979,35276818.61,11241923.79,336279.0285,285183.9741,5961.106058,-261567.5103,14186517.71
PI533788,-67.52264913,-0.115964328,0.044496337,-55.25653151,6.095746419,5.084323551,47.70749207,-6.789586571,0.033400303,22.2100929,0.024635609,0.085467454,1.169793323,30.82821723,-1118.475276,0.41290109,0.07873085,0.001717414,-0.000658984,0.818340693,-0.090277063,-0.075298046,-0.706540586,0.100552728,-0.000494653,-0.328928044,-0.00036485,-0.00126576,-0.017324458,-0.456561134,16.56444601,-0.006115001,-0.001165992,-0.383707104,476.4959391,-52.56570282,-43.84385807,-411.3979943,58.54892337,-0.288022217,-191.5252149,-0.212441273,-0.737015036,-10.08752726,-265.8422438,9644.994221,-3.560587087,-0.678923005,-1241.822042,136.9943436,114.2638686,1072.166739,-152.5875409,0.7506304,499.1443031,0.553654781,1.920775062,26.28965469,692.8259632,-25136.34521,9.279440106,1.769378252,-0.110317211,-0.092013078,-0.863381953,0.122873919,-0.000604459,-0.401945115,-0.000445841,-0.001546739,-0.021170227,-0.557910828,20.2415035,-0.00747244,-0.001424824,0.834077273,7.826357725,-1.113823657,0.00547928,3.643539506,0.004041443,0.014020835,0.191903213,5.057332624,-183.484548,0.067735936,0.012915703,9.383252578,-1.335396243,0.006569272,4.368347662,0.004845406,0.016809995,0.230078458,6.063386194,-219.9850708,0.081210624,0.01548502,-0.142316988,0.000700106,0.465547274,0.000516389,0.001791489,0.024520118,0.646192367,-23.44443666,0.008654848,0.001650283,-0.004919343,-3.271199603,-0.00362844,-0.01258802,-0.172292276,-4.540514641,164.7339296,-0.060813878,-0.011595824,664.9668105,0.737586409,2.558882589,35.02343455,922.9921451,-33486.98002,12.36219597,2.357189706,0.001109208,0.003848136,0.052669448,1.388027388,-50.35887429,0.018590696,0.003544823,3.469264833,47.48383937,1251.368157,-45400.75526,16.7603359,3.195814997,13.68700334,360.7012487,-13086.56371,4.831091517,0.921179313,26.3535589,-956.1306723,0.352969265,0.067303214,-36.28089383,0.013393609,0.002553857,-0.000369164,-7.04E-05,0.190677264,676483.4825,-10018.61585,-5833548.061,15203127.61,-12242.59764,110976.3163,133052.7996,14179.81648,-99635.44546,20253812.8,30458.3815,27459579.73,7915100.477,578293.1645,21943.6459,-604.8264963,1638366.909,8592355.865
PI533789,21.08100704,0.098111582,0.111076968,-62.02440236,10.03242358,9.952614018,45.92086567,1.276747353,0.092052883,60.68732257,1.377541322,0.250515596,3.450524699,2.907747521,-1502.975318,0.772320909,0.051401806,0.004654027,0.005269054,-2.942193522,0.475898688,0.472112836,2.178305125,0.060563869,0.004366626,2.87876772,0.065345138,0.011883474,0.163679311,0.137932098,-71.29523345,0.036635864,0.002438299,1.13214939,-632.1822649,102.2552419,101.4417847,468.0473452,13.01321742,0.938246844,618.5541105,14.04055758,2.553374329,35.16939199,29.63714834,-15319.04065,7.871862735,0.523911702,-558.3912077,90.3195663,89.60105942,413.4148281,11.49425821,0.828730601,546.3537906,12.40168277,2.255333397,31.06426794,26.17777178,-13530.93575,6.953024758,0.462758455,-0.161749621,-0.160462877,-0.740367725,-0.020584597,-0.00148414,-0.978442682,-0.022209667,-0.004038984,-0.055631728,-0.046880702,24.232,-0.012451888,-0.000828735,0.992044837,4.577245496,0.127262106,0.009175538,6.049118846,0.137308927,0.024970596,0.343937302,0.289835003,-149.8117883,0.076982486,0.005123568,4.613950223,0.128282615,0.009249116,6.097626459,0.138410002,0.025170834,0.34669532,0.292159177,-151.0131223,0.077599805,0.005164654,0.027803207,0.002004598,1.321563121,0.029998157,0.005455376,0.075140672,0.063320834,-32.72968173,0.016818518,0.001119356,0.072099529,47.53275771,1.0789459,0.196213914,2.702590056,2.277465088,-1177.190863,0.604912873,0.040259967,659.265858,14.96467339,2.721431301,37.48415699,31.58779434,-16327.30314,8.389969853,0.558394313,0.022698996,0.004127972,0.056857422,0.04791359,-24.76588609,0.012726231,0.000846994,0.181857046,2.504842972,2.110824173,-1091.056431,0.560651718,0.037314166,13.77369216,11.60705189,-5999.527947,3.082925463,0.205184056,0.842697205,-435.578774,0.223827092,0.014896809,-516.8864584,0.265607968,0.017677534,-0.000513861,-3.42E-05,0.066554984,809779.0103,38412.72899,8253653.552,7290251.293,-13055.81319,80716.19021,81363.44973,17634.2279,634251.568,8796889.225,13343.46246,587843.7165,3232449.492,234682.8616,278490.1387,-538.783971,1048500.695,15753901.89
