Chromosome	gene	SNP	pvalue	phenotype	phenotype_number
4	SORBI_3004G322600	SNP_65749345,SNP_65749748,SNP_65749801,SNP_65749863,SNP_65750008,SNP_65750638,SNP_65750681,SNP_65750743,SNP_65750872,SNP_65750933,SNP_65751003,SNP_65751219,SNP_65751220,SNP_65751275,SNP_65751525,SNP_65751568,SNP_65751694,SNP_65751817,SNP_65751937,SNP_65752000,SNP_65752364,SNP_65752601,SNP_65752772,SNP_65752942,SNP_65752945,SNP_65752984,SNP_65753334,SNP_65753644,SNP_65753654,SNP_65753968,SNP_65754114,SNP_65754401,SNP_65754414,SNP_65754468,SNP_65754494,SNP_65754531,SNP_65754966,SNP_65754975,SNP_65755008,SNP_65755291,SNP_65755453,SNP_65755509,SNP_65755533,SNP_65755587,SNP_65755614,SNP_65755708,SNP_65755713,SNP_65755775,SNP_65755837,SNP_65756023,SNP_65756145,SNP_65756251,SNP_65756380,SNP_65756463,SNP_65756508,SNP_65756534,SNP_65756785,SNP_65756905,SNP_65756910,SNP_65756933,SNP_65756976,SNP_65757007,SNP_65757013,SNP_65757016,SNP_65757051,SNP_65757153,SNP_65757201,SNP_65757269,SNP_65757347,SNP_65757353,SNP_65757391,SNP_65757424,SNP_65757803,SNP_65758538,SNP_65758608,SNP_65758624,SNP_65758722,SNP_65758753,SNP_65758775,SNP_65758832,SNP_65758839,SNP_65759027,SNP_65759118,SNP_65759119,SNP_65759662,SNP_65760216,SNP_65760278,SNP_65760280,SNP_65760299,SNP_65761721,SNP_65761866,SNP_65762668,SNP_65762669,SNP_65762674,SNP_65763347,SNP_65763400,SNP_65763408,SNP_65763463,SNP_65763476,SNP_65763495,SNP_65763623,SNP_65763701,SNP_65763708,SNP_65763711,SNP_65763846,SNP_65763959,SNP_65763993,SNP_65764046,SNP_65764185,SNP_65764220,SNP_65765122	1.153946e-06	gibberellic acid	1
4	SORBI_3004G322650	SNP_65749345,SNP_65749748,SNP_65749801,SNP_65749863,SNP_65750008,SNP_65750638,SNP_65750681,SNP_65750743,SNP_65750872,SNP_65750933,SNP_65751003,SNP_65751219,SNP_65751220,SNP_65751275,SNP_65751525,SNP_65751568,SNP_65751694,SNP_65751817,SNP_65751937,SNP_65752000,SNP_65752364,SNP_65752601,SNP_65752772,SNP_65752942,SNP_65752945,SNP_65752984,SNP_65753334,SNP_65753644,SNP_65753654,SNP_65753968,SNP_65754114,SNP_65754401,SNP_65754414,SNP_65754468,SNP_65754494,SNP_65754531,SNP_65754966,SNP_65754975,SNP_65755008,SNP_65755291,SNP_65755453,SNP_65755509,SNP_65755533,SNP_65755587,SNP_65755614,SNP_65755708,SNP_65755713,SNP_65755775,SNP_65755837,SNP_65756023,SNP_65756145,SNP_65756251,SNP_65756380,SNP_65756463,SNP_65756508,SNP_65756534,SNP_65756785,SNP_65756905,SNP_65756910,SNP_65756933,SNP_65756976,SNP_65757007,SNP_65757013,SNP_65757016,SNP_65757051,SNP_65757153,SNP_65757201,SNP_65757269,SNP_65757347,SNP_65757353,SNP_65757391,SNP_65757424,SNP_65757803,SNP_65758538,SNP_65758608,SNP_65758624,SNP_65758722,SNP_65758753,SNP_65758775,SNP_65758832,SNP_65758839,SNP_65759027,SNP_65759118,SNP_65759119,SNP_65759662,SNP_65760216,SNP_65760278,SNP_65760280,SNP_65760299,SNP_65761721,SNP_65761866,SNP_65762668,SNP_65762669,SNP_65762674,SNP_65763347,SNP_65763400,SNP_65763408,SNP_65763463,SNP_65763476,SNP_65763495,SNP_65763623,SNP_65763701,SNP_65763708,SNP_65763711,SNP_65763846,SNP_65763959,SNP_65763993,SNP_65764046,SNP_65764185,SNP_65764220,SNP_65765122	1.153946e-06	gibberellic acid	1
4	SORBI_3004G322700	SNP_65749345,SNP_65749748,SNP_65749801,SNP_65749863,SNP_65750008,SNP_65750638,SNP_65750681,SNP_65750743,SNP_65750872,SNP_65750933,SNP_65751003,SNP_65751219,SNP_65751220,SNP_65751275,SNP_65751525,SNP_65751568,SNP_65751694,SNP_65751817,SNP_65751937,SNP_65752000,SNP_65752364,SNP_65752601,SNP_65752772,SNP_65752942,SNP_65752945,SNP_65752984,SNP_65753334,SNP_65753644,SNP_65753654,SNP_65753968,SNP_65754114,SNP_65754401,SNP_65754414,SNP_65754468,SNP_65754494,SNP_65754531,SNP_65754966,SNP_65754975,SNP_65755008,SNP_65755291,SNP_65755453,SNP_65755509,SNP_65755533,SNP_65755587,SNP_65755614,SNP_65755708,SNP_65755713,SNP_65755775,SNP_65755837,SNP_65756023,SNP_65756145,SNP_65756251,SNP_65756380,SNP_65756463,SNP_65756508,SNP_65756534,SNP_65756785,SNP_65756905,SNP_65756910,SNP_65756933,SNP_65756976,SNP_65757007,SNP_65757013,SNP_65757016,SNP_65757051,SNP_65757153,SNP_65757201,SNP_65757269,SNP_65757347,SNP_65757353,SNP_65757391,SNP_65757424,SNP_65757803,SNP_65758538,SNP_65758608,SNP_65758624,SNP_65758722,SNP_65758753,SNP_65758775,SNP_65758832,SNP_65758839,SNP_65759027,SNP_65759118,SNP_65759119,SNP_65759662,SNP_65760216,SNP_65760278,SNP_65760280,SNP_65760299,SNP_65761721,SNP_65761866,SNP_65762668,SNP_65762669,SNP_65762674,SNP_65763347,SNP_65763400,SNP_65763408,SNP_65763463,SNP_65763476,SNP_65763495,SNP_65763623,SNP_65763701,SNP_65763708,SNP_65763711,SNP_65763846,SNP_65763959,SNP_65763993,SNP_65764046,SNP_65764185,SNP_65764220,SNP_65765122	1.153946e-06	gibberellic acid	1
4	SORBI_3004G322800	SNP_65751817,SNP_65751937,SNP_65752000,SNP_65752364,SNP_65752601,SNP_65752772,SNP_65752942,SNP_65752945,SNP_65752984,SNP_65753334,SNP_65753644,SNP_65753654,SNP_65753968,SNP_65754114,SNP_65754401,SNP_65754414,SNP_65754468,SNP_65754494,SNP_65754531,SNP_65754966,SNP_65754975,SNP_65755008,SNP_65755291,SNP_65755453,SNP_65755509,SNP_65755533,SNP_65755587,SNP_65755614,SNP_65755708,SNP_65755713,SNP_65755775,SNP_65755837,SNP_65756023,SNP_65756145,SNP_65756251,SNP_65756380,SNP_65756463,SNP_65756508,SNP_65756534,SNP_65756785,SNP_65756905,SNP_65756910,SNP_65756933,SNP_65756976,SNP_65757007,SNP_65757013,SNP_65757016,SNP_65757051,SNP_65757153,SNP_65757201,SNP_65757269,SNP_65757347,SNP_65757353,SNP_65757391,SNP_65757424,SNP_65757803,SNP_65758538,SNP_65758608,SNP_65758624,SNP_65758722,SNP_65758753,SNP_65758775,SNP_65758832,SNP_65758839,SNP_65759027,SNP_65759118,SNP_65759119,SNP_65759662,SNP_65760216,SNP_65760278,SNP_65760280,SNP_65760299,SNP_65761721,SNP_65761866,SNP_65762668,SNP_65762669,SNP_65762674,SNP_65763347,SNP_65763400,SNP_65763408,SNP_65763463,SNP_65763476,SNP_65763495,SNP_65763623,SNP_65763701,SNP_65763708,SNP_65763711,SNP_65763846,SNP_65763959,SNP_65763993,SNP_65764046,SNP_65764185,SNP_65764220,SNP_65765122,SNP_65779686	1.153946e-06	gibberellic acid	1
5	SORBI_3005G108000	SNP_20726247,SNP_20726265,SNP_20726784,SNP_20727369,SNP_20727498,SNP_20727879,SNP_20728099,SNP_20728181,SNP_20728378,SNP_20728787,SNP_20730153,SNP_20731284,SNP_20731674,SNP_20732446,SNP_20732463,SNP_20732678,SNP_20732830,SNP_20732891,SNP_20732931,SNP_20732999,SNP_20733152,SNP_20733360,SNP_20733588,SNP_20733616,SNP_20733845,SNP_20734681,SNP_20734686,SNP_20734704,SNP_20734812,SNP_20734848,SNP_20735397,SNP_20735652,SNP_20735771,SNP_20735803,SNP_20735954,SNP_20736279,SNP_20736307,SNP_20736574,SNP_20736626,SNP_20736723,SNP_20736970,SNP_20736995,SNP_20737008,SNP_20737009,SNP_20737016,SNP_20737032,SNP_20737622,SNP_20737645,SNP_20737865,SNP_20741118,SNP_20741275,SNP_20741353,SNP_20741481,SNP_20741735,SNP_20742214,SNP_20742441,SNP_20742812,SNP_20743061,SNP_20743065,SNP_20743066,SNP_20743069,SNP_20743076,SNP_20743100,SNP_20743105,SNP_20743288,SNP_20743999,SNP_20744315,SNP_20744350,SNP_20744376,SNP_20744506,SNP_20744508,SNP_20744522,SNP_20744761,SNP_20745259,SNP_20745388,SNP_20745406,SNP_20745421,SNP_20745490,SNP_20745539,SNP_20746021,SNP_20746750,SNP_20747023,SNP_20747216,SNP_20747885,SNP_20748182,SNP_20748399,SNP_20748685,SNP_20750062,SNP_20750208,SNP_20750214,SNP_20750744,SNP_20750966,SNP_20751550,SNP_20751568,SNP_20751936,SNP_20751952	5.561655e-06	gibberellic acid	1
5	SORBI_3005G130001	SNP_56489961,SNP_56495106,SNP_56495107,SNP_56495108,SNP_56495162,SNP_56495163,SNP_56495220,SNP_56495236,SNP_56495265,SNP_56496100,SNP_56496126,SNP_56496152,SNP_56497862,SNP_56497961,SNP_56499282,SNP_56501092,SNP_56501113,SNP_56503496,SNP_56503499,SNP_56505660,SNP_56506187,SNP_56509150,SNP_56510070	9.192085e-06	gibberellic acid	1
5	SORBI_3005G151200	SNP_62028370,SNP_62028492,SNP_62028496,SNP_62028503,SNP_62028520,SNP_62028529,SNP_62028592,SNP_62028635,SNP_62028779	5.990011e-08	gibberellic acid	1
5	SORBI_3005G151300	SNP_62028370,SNP_62028492,SNP_62028496,SNP_62028503,SNP_62028520,SNP_62028529,SNP_62028592,SNP_62028635,SNP_62028779	5.990011e-08	gibberellic acid	1
5	SORBI_3005G156850	SNP_62864837,SNP_62864866,SNP_62865343,SNP_62883509	9.753741e-06	gibberellic acid	1
6	SORBI_3006G049600	SNP_35868733,SNP_35868795,SNP_35868945,SNP_35869168,SNP_35869181,SNP_35871314,SNP_35871326,SNP_35871331,SNP_35871364,SNP_35871448,SNP_35871451,SNP_35871485,SNP_35871505,SNP_35871621,SNP_35871721,SNP_35885921,SNP_35885932,SNP_35892436,SNP_35892438,SNP_35892537,SNP_35892620,SNP_35892623,SNP_35892757,SNP_35892782,SNP_35927205,SNP_35927207	3.734247e-06	gibberellic acid	1
6	SORBI_3006G099650	SNP_46999749,SNP_46999990,SNP_47000199,SNP_47000327,SNP_47000515,SNP_47000518,SNP_47000572,SNP_47000771,SNP_47000916,SNP_47000976,SNP_47001132,SNP_47001288,SNP_47001342,SNP_47001354,SNP_47001488,SNP_47001522,SNP_47001720,SNP_47002018,SNP_47002072,SNP_47002100,SNP_47002430,SNP_47002644,SNP_47002705,SNP_47002830,SNP_47002841,SNP_47002911,SNP_47002924,SNP_47003101,SNP_47003162,SNP_47003178,SNP_47003205,SNP_47004013,SNP_47004936,SNP_47005035,SNP_47005279,SNP_47005566,SNP_47005567,SNP_47005995,SNP_47006037,SNP_47006318,SNP_47007090,SNP_47007298,SNP_47008016,SNP_47008417,SNP_47008738,SNP_47008764,SNP_47009450,SNP_47012491,SNP_47012496,SNP_47012572,SNP_47012795,SNP_47013218,SNP_47013241,SNP_47013282,SNP_47013308,SNP_47013342,SNP_47014132,SNP_47014272,SNP_47014301,SNP_47014614,SNP_47014858	3.545558e-06	gibberellic acid	1
6	SORBI_3006G101700	SNP_47197520,SNP_47198336,SNP_47198337,SNP_47199257,SNP_47201422,SNP_47207192,SNP_47207369,SNP_47208584,SNP_47210497,SNP_47213171,SNP_47213264,SNP_47216338,SNP_47216367,SNP_47216753,SNP_47217527,SNP_47217646,SNP_47217716,SNP_47217808,SNP_47217828,SNP_47217860,SNP_47217889,SNP_47217896,SNP_47217937,SNP_47217982,SNP_47217997,SNP_47218024,SNP_47218041,SNP_47218045,SNP_47218089,SNP_47218171,SNP_47218302,SNP_47218376,SNP_47218383,SNP_47218456,SNP_47218521,SNP_47218591,SNP_47218726,SNP_47218850,SNP_47218895,SNP_47218915,SNP_47218924,SNP_47218962,SNP_47218981,SNP_47218999,SNP_47219059,SNP_47219213,SNP_47219243,SNP_47219259,SNP_47219400,SNP_47219451,SNP_47219470,SNP_47219488,SNP_47219603,SNP_47219720,SNP_47219732,SNP_47219759,SNP_47219927,SNP_47219942,SNP_47220271,SNP_47220460,SNP_47220486,SNP_47220661,SNP_47220698,SNP_47220712,SNP_47220848,SNP_47220864,SNP_47220870,SNP_47220886,SNP_47220910,SNP_47220943,SNP_47221005,SNP_47221031,SNP_47221250,SNP_47221365,SNP_47221486,SNP_47221500,SNP_47221560,SNP_47221582,SNP_47221663,SNP_47221671,SNP_47221680,SNP_47221691,SNP_47221730,SNP_47221748,SNP_47222153,SNP_47222467,SNP_47222484,SNP_47222533,SNP_47222546,SNP_47222554,SNP_47222563,SNP_47222604,SNP_47222605,SNP_47222630,SNP_47222640,SNP_47222703,SNP_47222754,SNP_47222760,SNP_47222778,SNP_47222804,SNP_47222805,SNP_47222846,SNP_47222876,SNP_47222897,SNP_47222923,SNP_47222959,SNP_47222960,SNP_47223403,SNP_47223463,SNP_47223470,SNP_47223589,SNP_47223591,SNP_47223750,SNP_47223859,SNP_47223872,SNP_47223885,SNP_47223890,SNP_47223896,SNP_47223917,SNP_47223951,SNP_47223963,SNP_47224095,SNP_47224341,SNP_47224362,SNP_47224387,SNP_47224398,SNP_47224466,SNP_47224495,SNP_47224520,SNP_47224545,SNP_47224657,SNP_47224673,SNP_47224715,SNP_47224776,SNP_47224859,SNP_47224906,SNP_47225040,SNP_47225049,SNP_47225066,SNP_47225142,SNP_47225188,SNP_47225213,SNP_47225350,SNP_47225358,SNP_47225368,SNP_47225378,SNP_47225489,SNP_47225638,SNP_47225775,SNP_47226029,SNP_47226224,SNP_47226281,SNP_47226337,SNP_47226362,SNP_47226468,SNP_47226474,SNP_47226536,SNP_47226559,SNP_47226568,SNP_47226583,SNP_47226618,SNP_47226650,SNP_47226694,SNP_47226756,SNP_47226759,SNP_47226842,SNP_47226846,SNP_47226869,SNP_47226871,SNP_47226874,SNP_47226882,SNP_47226894,SNP_47226906,SNP_47227022,SNP_47227026,SNP_47227037,SNP_47227039,SNP_47227251,SNP_47227296,SNP_47227302	1.038101e-06	gibberellic acid	1
6	SORBI_3006G101800	SNP_47207192,SNP_47207369,SNP_47208584,SNP_47210497,SNP_47213171,SNP_47213264,SNP_47216338,SNP_47216367,SNP_47216753,SNP_47217527,SNP_47217646,SNP_47217716,SNP_47217808,SNP_47217828,SNP_47217860,SNP_47217889,SNP_47217896,SNP_47217937,SNP_47217982,SNP_47217997,SNP_47218024,SNP_47218041,SNP_47218045,SNP_47218089,SNP_47218171,SNP_47218302,SNP_47218376,SNP_47218383,SNP_47218456,SNP_47218521,SNP_47218591,SNP_47218726,SNP_47218850,SNP_47218895,SNP_47218915,SNP_47218924,SNP_47218962,SNP_47218981,SNP_47218999,SNP_47219059,SNP_47219213,SNP_47219243,SNP_47219259,SNP_47219400,SNP_47219451,SNP_47219470,SNP_47219488,SNP_47219603,SNP_47219720,SNP_47219732,SNP_47219759,SNP_47219927,SNP_47219942,SNP_47220271,SNP_47220460,SNP_47220486,SNP_47220661,SNP_47220698,SNP_47220712,SNP_47220848,SNP_47220864,SNP_47220870,SNP_47220886,SNP_47220910,SNP_47220943,SNP_47221005,SNP_47221031,SNP_47221250,SNP_47221365,SNP_47221486,SNP_47221500,SNP_47221560,SNP_47221582,SNP_47221663,SNP_47221671,SNP_47221680,SNP_47221691,SNP_47221730,SNP_47221748,SNP_47222153,SNP_47222467,SNP_47222484,SNP_47222533,SNP_47222546,SNP_47222554,SNP_47222563,SNP_47222604,SNP_47222605,SNP_47222630,SNP_47222640,SNP_47222703,SNP_47222754,SNP_47222760,SNP_47222778,SNP_47222804,SNP_47222805,SNP_47222846,SNP_47222876,SNP_47222897,SNP_47222923,SNP_47222959,SNP_47222960,SNP_47223403,SNP_47223463,SNP_47223470,SNP_47223589,SNP_47223591,SNP_47223750,SNP_47223859,SNP_47223872,SNP_47223885,SNP_47223890,SNP_47223896,SNP_47223917,SNP_47223951,SNP_47223963,SNP_47224095,SNP_47224341,SNP_47224362,SNP_47224387,SNP_47224398,SNP_47224466,SNP_47224495,SNP_47224520,SNP_47224545,SNP_47224657,SNP_47224673,SNP_47224715,SNP_47224776,SNP_47224859,SNP_47224906,SNP_47225040,SNP_47225049,SNP_47225066,SNP_47225142,SNP_47225188,SNP_47225213,SNP_47225350,SNP_47225358,SNP_47225368,SNP_47225378,SNP_47225489,SNP_47225638,SNP_47225775,SNP_47226029,SNP_47226224,SNP_47226281,SNP_47226337,SNP_47226362,SNP_47226468,SNP_47226474,SNP_47226536,SNP_47226559,SNP_47226568,SNP_47226583,SNP_47226618,SNP_47226650,SNP_47226694,SNP_47226756,SNP_47226759,SNP_47226842,SNP_47226846,SNP_47226869,SNP_47226871,SNP_47226874,SNP_47226882,SNP_47226894,SNP_47226906,SNP_47227022,SNP_47227026,SNP_47227037,SNP_47227039,SNP_47227251,SNP_47227296,SNP_47227302,SNP_47228613,SNP_47228620,SNP_47228626,SNP_47229151,SNP_47229653,SNP_47229667,SNP_47229672,SNP_47230159,SNP_47230334,SNP_47230572,SNP_47230674,SNP_47230848,SNP_47230858,SNP_47230859,SNP_47230905,SNP_47230992,SNP_47231028,SNP_47231204,SNP_47231668,SNP_47231773,SNP_47231871,SNP_47231916,SNP_47232011,SNP_47232226,SNP_47232322,SNP_47232367,SNP_47232699,SNP_47232705,SNP_47232753,SNP_47232897,SNP_47233034,SNP_47233038,SNP_47233093,SNP_47233137,SNP_47233203,SNP_47233273,SNP_47234484,SNP_47234795,SNP_47234946,SNP_47234951,SNP_47235166,SNP_47235317	1.038101e-06	gibberellic acid	1
6	SORBI_3006G101900	SNP_47216338,SNP_47216367,SNP_47216753,SNP_47217527,SNP_47217646,SNP_47217716,SNP_47217808,SNP_47217828,SNP_47217860,SNP_47217889,SNP_47217896,SNP_47217937,SNP_47217982,SNP_47217997,SNP_47218024,SNP_47218041,SNP_47218045,SNP_47218089,SNP_47218171,SNP_47218302,SNP_47218376,SNP_47218383,SNP_47218456,SNP_47218521,SNP_47218591,SNP_47218726,SNP_47218850,SNP_47218895,SNP_47218915,SNP_47218924,SNP_47218962,SNP_47218981,SNP_47218999,SNP_47219059,SNP_47219213,SNP_47219243,SNP_47219259,SNP_47219400,SNP_47219451,SNP_47219470,SNP_47219488,SNP_47219603,SNP_47219720,SNP_47219732,SNP_47219759,SNP_47219927,SNP_47219942,SNP_47220271,SNP_47220460,SNP_47220486,SNP_47220661,SNP_47220698,SNP_47220712,SNP_47220848,SNP_47220864,SNP_47220870,SNP_47220886,SNP_47220910,SNP_47220943,SNP_47221005,SNP_47221031,SNP_47221250,SNP_47221365,SNP_47221486,SNP_47221500,SNP_47221560,SNP_47221582,SNP_47221663,SNP_47221671,SNP_47221680,SNP_47221691,SNP_47221730,SNP_47221748,SNP_47222153,SNP_47222467,SNP_47222484,SNP_47222533,SNP_47222546,SNP_47222554,SNP_47222563,SNP_47222604,SNP_47222605,SNP_47222630,SNP_47222640,SNP_47222703,SNP_47222754,SNP_47222760,SNP_47222778,SNP_47222804,SNP_47222805,SNP_47222846,SNP_47222876,SNP_47222897,SNP_47222923,SNP_47222959,SNP_47222960,SNP_47223403,SNP_47223463,SNP_47223470,SNP_47223589,SNP_47223591,SNP_47223750,SNP_47223859,SNP_47223872,SNP_47223885,SNP_47223890,SNP_47223896,SNP_47223917,SNP_47223951,SNP_47223963,SNP_47224095,SNP_47224341,SNP_47224362,SNP_47224387,SNP_47224398,SNP_47224466,SNP_47224495,SNP_47224520,SNP_47224545,SNP_47224657,SNP_47224673,SNP_47224715,SNP_47224776,SNP_47224859,SNP_47224906,SNP_47225040,SNP_47225049,SNP_47225066,SNP_47225142,SNP_47225188,SNP_47225213,SNP_47225350,SNP_47225358,SNP_47225368,SNP_47225378,SNP_47225489,SNP_47225638,SNP_47225775,SNP_47226029,SNP_47226224,SNP_47226281,SNP_47226337,SNP_47226362,SNP_47226468,SNP_47226474,SNP_47226536,SNP_47226559,SNP_47226568,SNP_47226583,SNP_47226618,SNP_47226650,SNP_47226694,SNP_47226756,SNP_47226759,SNP_47226842,SNP_47226846,SNP_47226869,SNP_47226871,SNP_47226874,SNP_47226882,SNP_47226894,SNP_47226906,SNP_47227022,SNP_47227026,SNP_47227037,SNP_47227039,SNP_47227251,SNP_47227296,SNP_47227302,SNP_47228613,SNP_47228620,SNP_47228626,SNP_47229151,SNP_47229653,SNP_47229667,SNP_47229672,SNP_47230159,SNP_47230334,SNP_47230572,SNP_47230674,SNP_47230848,SNP_47230858,SNP_47230859,SNP_47230905,SNP_47230992,SNP_47231028,SNP_47231204,SNP_47231668,SNP_47231773,SNP_47231871,SNP_47231916,SNP_47232011,SNP_47232226,SNP_47232322,SNP_47232367,SNP_47232699,SNP_47232705,SNP_47232753,SNP_47232897,SNP_47233034,SNP_47233038,SNP_47233093,SNP_47233137,SNP_47233203,SNP_47233273,SNP_47234484,SNP_47234795,SNP_47234946,SNP_47234951,SNP_47235166,SNP_47235317,SNP_47239447,SNP_47239719,SNP_47240441,SNP_47240598,SNP_47241158,SNP_47242457,SNP_47242864,SNP_47245538	1.038101e-06	gibberellic acid	1
6	SORBI_3006G138800	SNP_50094716,SNP_50095042,SNP_50095047,SNP_50095648,SNP_50095729,SNP_50102417,SNP_50102477,SNP_50102603,SNP_50103539,SNP_50104569,SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626	4.766809e-06	gibberellic acid	1
6	SORBI_3006G138850	SNP_50102417,SNP_50102477,SNP_50102603,SNP_50103539,SNP_50104569,SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655	4.202358e-06	gibberellic acid	1
6	SORBI_3006G138900	SNP_50102417,SNP_50102477,SNP_50102603,SNP_50103539,SNP_50104569,SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655,SNP_50123798	4.202358e-06	gibberellic acid	1
6	SORBI_3006G138933	SNP_50102417,SNP_50102477,SNP_50102603,SNP_50103539,SNP_50104569,SNP_50109046,SNP_50111055,SNP_50111311,SNP_50112572,SNP_50112683,SNP_50112723,SNP_50112728,SNP_50112772,SNP_50112775,SNP_50112783,SNP_50112801,SNP_50112803,SNP_50112873,SNP_50113135,SNP_50113858,SNP_50113964,SNP_50114151,SNP_50114160,SNP_50114165,SNP_50114195,SNP_50114532,SNP_50114722,SNP_50114778,SNP_50114849,SNP_50114925,SNP_50114977,SNP_50115035,SNP_50115066,SNP_50115084,SNP_50115114,SNP_50115146,SNP_50115152,SNP_50115166,SNP_50115179,SNP_50115185,SNP_50115190,SNP_50115191,SNP_50115199,SNP_50115211,SNP_50115217,SNP_50115240,SNP_50115253,SNP_50115365,SNP_50115371,SNP_50115378,SNP_50115513,SNP_50115619,SNP_50115624,SNP_50115647,SNP_50115648,SNP_50115649,SNP_50115696,SNP_50116473,SNP_50116488,SNP_50116491,SNP_50116494,SNP_50116605,SNP_50116609,SNP_50116740,SNP_50116744,SNP_50116752,SNP_50116754,SNP_50116759,SNP_50116762,SNP_50116764,SNP_50116828,SNP_50116841,SNP_50116860,SNP_50116865,SNP_50116868,SNP_50116884,SNP_50117030,SNP_50117032,SNP_50117035,SNP_50117039,SNP_50117044,SNP_50117122,SNP_50118337,SNP_50118626,SNP_50118714,SNP_50118972,SNP_50120848,SNP_50121840,SNP_50122919,SNP_50123338,SNP_50123453,SNP_50123655,SNP_50123798,SNP_50126562,SNP_50126715	4.202358e-06	gibberellic acid	1
