,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PI533752,25.32138862,0.121077035,0.067997786,1.623281235,5.042210046,10.97156922,42.62502076,0.869798025,0.040774817,22.21477013,-0.077689063,-21.19485935,2.942554129,383.7554703,0.398118823,-6.75748932,0.004781611,0.002685389,0.064107117,0.199128497,0.433292557,1.683360316,0.034350329,0.001610292,0.877312476,-0.00306812,-0.837033848,0.116208245,15.15538804,0.01572263,-0.266868829,0.561607623,13.40701182,41.64464434,90.61643481,352.0487669,7.183839841,0.336767557,183.4763314,-0.641649865,-175.0526795,24.30315656,3169.51494,3.288144811,-55.81148679,23.87256025,74.15256245,161.3518604,626.8589537,12.79156398,0.599649191,326.6984348,-1.142523426,-311.6992583,43.27426403,5643.646579,5.854879236,-99.37807911,3.106183906,6.758883787,26.25855573,0.535827069,0.025118763,13.68510253,-0.047859275,-13.05680057,1.812719858,236.4072609,0.245255606,-4.162858028,2.1759445,8.453638459,0.17250333,0.008086695,4.405760556,-0.01540774,-4.203486002,0.583584203,76.10858469,0.078957207,-1.340184018,3.885043234,0.07927745,0.003716407,2.02475778,-0.007080944,-1.931798353,0.26819811,34.97726375,0.036286407,-0.6159091,0.020405809,0.000956593,0.521167374,-0.001822616,-0.49723986,0.069033494,9.003056502,0.009340026,-0.158533397,0.046878489,25.54014781,-0.089318509,-24.36756434,3.383031511,441.2006685,0.457714103,-7.76903272,544.8159356,-1.905319717,-519.8026833,72.16596755,9411.580418,9.763840807,-165.7270295,-0.003497181,-0.954088618,0.132459355,17.27478916,0.017921357,-0.304189027,272.8165141,-37.87604092,-4939.633142,-5.124515703,86.98121795,-0.138833388,-18.10606355,-0.018783745,0.318826807,130.4157727,0.135297026,-2.296470693,0.001037428,-0.017608842,-16.97354892,-788828.4848,-31152.65504,-6515095.84,-11600796.66,-485946.9006,-156444.987,-71897.50792,-18506.2311,-906909.9511,-19345972.36,-35509.18961,10153661.98,37217.91553,-268076.117,-2055.549812,-1981389.572,116733.9595
PI533754,-17.62675994,0.072180554,0.026808981,2.922980356,24.44559623,-178.9101206,-41.41193,0.538993683,0.033715494,-8.894443525,-0.021105595,-0.16539393,-4.124568536,-111.0302741,-0.28793304,-0.097188718,-0.004094942,-0.001520925,-0.165826299,-1.3868457,10.14991531,2.349378453,-0.030578149,-0.001912745,0.504598891,0.001197361,0.009383116,0.233994707,6.298961039,0.016334995,0.005513703,0.371415564,40.49539935,338.6728822,-2478.6471,-573.7269633,7.467297685,0.467099407,-123.2249275,-0.292400011,-2.291391815,-57.14237855,-1538.229732,-3.989066644,-1.346466779,109.0298933,911.8435375,-6673.514351,-1544.70361,20.10496705,1.257619367,-331.7710385,-0.787258369,-6.169347852,-153.850253,-4141.532772,-10.74017092,-3.625229818,8.363243422,-61.20811597,-14.16770726,0.184398668,0.011534629,-3.04293647,-0.007220574,-0.056584003,-1.411083221,-37.98529604,-0.098506663,-0.03324987,-7.318705541,-1.694044588,0.022048703,0.001379205,-0.363846455,-0.00086337,-0.006765797,-0.168724399,-4.541933568,-0.011778524,-0.003975715,0.231467789,-0.003012651,-0.000188449,0.049714591,0.000117968,0.000924453,0.023053858,0.620592473,0.001609373,0.000543226,-0.013015421,-0.000814149,0.214779739,0.00050965,0.003993872,0.099598559,2.681118077,0.006952901,0.002346877,0.06255267,-16.50194391,-0.039157407,-0.306856899,-7.652350416,-205.9955016,-0.534204851,-0.180315134,-263.808786,-0.625990971,-4.905576371,-122.3345131,-3293.152825,-8.540080725,-2.882612906,0.002372897,0.018595197,0.463724181,12.48310519,0.032372238,0.010926903,7.836497008,195.4253636,5260.703393,13.64249825,4.604879366,24.93784702,671.3080332,1.740892421,0.587619616,26.91924578,0.069809251,0.023563366,0.002593284,0.000875335,0.337539304,294713.0436,-16719.6379,4082997.811,10993071.38,100826.2142,12055.87464,-1647.26871,-7116.621794,546783.8544,8741175.321,-33134.51176,-13963740.26,-1781885.483,-71453.06013,-2654.348518,-1023547.154,-3032379.167
PI533755,-20.84875269,0.289690114,0.132568327,-0.453741686,-11.82306508,49.76748221,-50.86841131,3.232654926,0.098465749,38.06419281,-0.163466311,-1.521272388,5.030908032,-31.23149449,0.403011453,0.494779953,-0.013894841,-0.006358574,0.021763493,0.567087406,-2.387072404,2.439877918,-0.155052677,-0.00472286,-1.825729979,0.00784058,0.07296707,-0.241304989,1.49800302,-0.019330243,-0.023731873,0.457621165,-1.566300212,-40.81280142,171.7955838,-175.5959521,11.15901017,0.339900272,131.3962438,-0.56427991,-5.251378339,17.36651613,-107.8100115,1.391181246,1.707962852,-3.42270055,-89.18468939,375.4100491,-383.7146655,24.38482098,0.742754703,287.1288612,-1.233072142,-11.47538345,37.94954752,-235.5879052,3.040028202,3.73226368,26.05681919,-109.6824112,112.1087457,-7.124438911,-0.21700838,-83.88956526,0.360262934,3.352727848,-11.08760377,68.83100105,-0.888195785,-1.090444117,-4.209355346,4.30247241,-0.273419363,-0.008328276,-3.219486026,0.013826052,0.128669882,-0.425516395,2.641573422,-0.034086884,-0.041848704,-1.022121455,0.064955163,0.001978516,0.764840637,-0.003284601,-0.030567598,0.101088257,-0.627548212,0.008097887,0.009941832,-0.063549359,-0.001935695,-0.748287431,0.003213513,0.029906033,-0.098900435,0.613966383,-0.007922627,-0.009726664,0.030459715,11.77490134,-0.050567201,-0.470595354,1.556277471,-9.661252192,0.124668875,0.153056841,386.572929,-1.660133738,-15.44976208,51.09297504,-317.1813037,4.092910066,5.024894037,-0.00429449,-0.03996597,0.132169046,-0.820495384,0.010587679,0.012998567,9.306335826,-30.77642113,191.057682,-2.465409848,-3.026800746,-3.307039602,20.52985037,-0.264917352,-0.325240868,-6.207923956,0.0801071,0.098348042,-0.012904008,-0.01584234,1.227706926,280118.7668,-13435.75661,966960.0499,2113014.268,-617352.9459,-23692.56744,5628.550096,-5506.733148,86652.85135,2844834.584,7359.114855,-1713617.716,-184134.5238,55679.5642,-8969.111832,695064.0347,566148.1741
PI533757,231.9984105,0.096941919,0.030117569,-0.552207156,-23.9073835,-45.94840901,-65.87789761,0.648694985,0.01956902,-6.400737966,0.061089517,0.15242053,5.436428882,-45.97162431,0.155422378,0.317214982,0.000417856,0.000129818,-0.00238022,-0.103049773,-0.198054844,-0.283958401,0.002796118,8.43E-05,-0.027589577,0.000263319,0.00065699,0.023433044,-0.198154911,0.000669929,0.001367315,0.310676425,-5.696268031,-246.6155369,-473.9787421,-679.5604835,6.691583876,0.201863348,-66.02652398,0.630166156,1.572287108,56.0792371,-474.2182185,1.603252533,3.272216852,-18.3350508,-793.8019017,-1525.634725,-2187.357743,21.53875653,0.649754315,-212.525054,2.028368121,5.06085104,180.5068959,-1526.405548,5.160522024,10.53255603,43.29422975,83.20864459,119.2992464,-1.174731217,-0.035437825,11.59118981,-0.110627898,-0.276020563,-9.844908419,83.25068551,-0.281456653,-0.574449242,1.921933825,2.75554611,-0.027133667,-0.000818535,0.267730593,-0.002555257,-0.006375458,-0.227395394,1.922904876,-0.00650102,-0.013268494,1.433736206,-0.014117899,-0.000425891,0.139302712,-0.001329524,-0.00331721,-0.118315933,1.000505247,-0.003382541,-0.006903721,-0.009846929,-0.00029705,0.097160629,-0.000927314,-0.002313682,-0.082522805,0.697830774,-0.002359249,-0.004815196,0.030166751,-9.86709951,0.094172944,0.234964866,8.38056253,-70.86785838,0.239592384,0.489004832,-327.0852523,3.121746289,7.788868692,277.8079219,-2349.204173,7.942266648,16.21005938,-0.009544136,-0.023812962,-0.849344077,7.182238135,-0.024281947,-0.049559126,2.495035781,88.99119152,-752.5288589,2.54417429,5.192625499,35.66730072,-301.6104476,1.019694511,2.081182778,-8.456217363,0.028589057,0.058349882,-0.003380833,-0.006900234,2.040986547,365158.2728,1573.968856,3766773.704,12124427.23,-661270.4464,-15273.87022,-7947.136379,-5542.955772,562912.1257,18660018.02,-57049.40192,5977429.392,2395728.926,67168.77581,-7943.123139,2349457.51,1151138.166
PI533758,31.13524,-0.218877919,-0.209185083,1.120525735,-12.80821305,5.06551129,52.14891525,-2.395290549,-0.099927411,7.125111855,-0.126638489,-0.410775495,3.178730291,47.4582286,0.404084197,-0.022968416,-0.007029909,-0.006718595,0.035988987,-0.411373513,0.162693825,1.674916116,-0.076931816,-0.003209463,0.228843968,-0.004067368,-0.013193266,0.102094292,1.524260889,0.012978355,-0.000737698,0.955715787,-5.119409667,58.51761157,-23.14308959,-238.2557156,10.94350019,0.456544046,-32.55290385,0.578580471,1.876733373,-14.52284591,-216.8251087,-1.846162459,0.104937109,-5.356623526,61.22909382,-24.21545182,-249.295574,11.45058012,0.47769855,-34.06128088,0.605389676,1.963694018,-15.19577903,-226.8719548,-1.931706565,0.109799493,-11.43053894,4.520655914,46.53968545,-2.137648851,-0.089179041,6.35872219,-0.113017029,-0.366591755,2.836820425,42.35353738,0.360620185,-0.020497892,-0.395489306,-4.071521534,0.187012079,0.007801823,-0.556292422,0.009887288,0.032071257,-0.248179061,-3.705296626,-0.031548835,0.001793257,10.29489666,-0.472862543,-0.019727014,1.406592829,-0.02500014,-0.081092603,0.627524076,9.36889208,0.079771651,-0.004534274,-0.045931743,-0.001916193,0.136630107,-0.002428401,-0.007876971,0.060954869,0.910052076,0.00774866,-0.000440439,0.041718284,-2.974633644,0.052869782,0.171492972,-1.327075036,-19.81314067,-0.16869945,0.00958899,-71.3028768,1.267304822,4.11073891,-31.81039385,-474.9270322,-4.043777323,0.229851007,-0.017773544,-0.057651796,0.446130581,6.660699448,0.056712681,-0.003223587,3.243686,-25.10082286,-374.7535904,-3.19084821,0.181369946,-7.738363966,-115.5332515,-0.983710572,0.055914767,14.92993247,0.127121259,-0.007225657,0.008514523,-0.000483971,-0.056840669,-436313.6919,-14013.5002,1993411.184,2085778.233,-389383.0176,34065.14946,-86134.18606,-8366.68778,182154.8088,4366306.39,-61236.04805,3445348.202,1062170.691,-137260.3687,-9193.636273,-1079759.354,18996246.52
PI533759,16.61431281,0.067529948,0.033925732,0.570038908,3.446497463,4.521914962,-131.5282305,0.744550378,0.036269357,-33.58399577,0.018512687,0.06114894,1.498204175,20.01522076,0.16571287,0.033883598,0.004064565,0.002041958,0.03431011,0.207441469,0.272169846,-7.916561581,0.044813793,0.002183019,-2.021389398,0.001114261,0.003680498,0.090175513,1.204697479,0.009974103,0.002039422,0.502380544,8.441275694,51.03657816,66.96162376,-1947.702236,11.02548426,0.537085515,-497.320031,0.274140407,0.905508471,22.18577419,296.3902889,2.453916748,0.501756617,16.80255294,101.5894798,133.2886484,-3876.945988,21.94647939,1.069081041,-989.9269319,0.545682769,1.802435386,44.16129254,589.9716702,4.884577588,0.998758057,6.046074078,7.932642669,-230.7355318,1.306139577,0.063626108,-58.91526933,0.032476182,0.10727152,2.628248975,35.11202567,0.29070449,0.059440852,1.312032001,-38.1628688,0.216031024,0.010523541,-9.744384302,0.00537145,0.017742343,0.434703403,5.807409109,0.04808153,0.009831314,-29.08684298,0.164653777,0.008020796,-7.426941032,0.004093993,0.013522797,0.331320732,4.426270933,0.036646614,0.007493197,-0.005660765,-0.000275753,0.255336787,-0.000140751,-0.000464911,-0.011390742,-0.152174333,-0.001259903,-0.000257615,0.0487131,-45.10641158,0.024864251,0.08212868,2.012226734,26.88229213,0.222567707,0.045508805,-925.9606095,0.510422268,1.68596703,41.30771276,551.8493433,4.568949783,0.934221092,-0.000551235,-0.001820776,-0.044610659,-0.595974967,-0.004934281,-0.001008921,3.303082834,80.92850839,1081.16236,8.951313596,1.830290628,24.50090187,327.3191786,2.709987623,0.554115873,13.3594747,0.110607668,0.022616142,0.008279343,0.001692892,0.204471736,341105.8195,20530.84129,5051178.48,10054486.65,598390.4167,98971.73091,75433.93061,-2593.403851,458136.655,9404793.719,-10156.79676,18425516.12,5578278.55,227676.4578,17042.32112,2058414.77,10066989.28
PI533761,152.4386269,0.135454683,0.080663939,13.50357859,2.799920724,94.58697067,-881.9490647,0.989570266,0.039908643,29.56303907,0.01343136,0.100967226,2.45662467,70.96841725,0.335180021,-0.243612821,0.000888585,0.000529157,0.088583707,0.018367528,0.620492146,-5.785600951,0.006491598,0.000261801,0.193934042,8.81E-05,0.000662347,0.0161155,0.465554031,0.002198787,-0.001598104,0.595504983,99.69074719,20.67053465,698.2923615,-6511.026738,7.305544867,0.294627266,218.2504019,0.09915759,0.745394871,18.13613683,523.9273794,2.474480861,-1.798482087,167.4053955,34.71093481,1172.605404,-10933.6226,12.26781484,0.494751974,366.4963487,0.166510093,1.251702155,30.4550547,879.8035186,4.155264744,-3.020095781,0.207346572,7.004585492,-65.31224734,0.073282076,0.002955412,2.189274412,0.000994652,0.007477072,0.181923973,5.255526658,0.02482157,-0.018040612,33.78201742,-314.9907271,0.353427959,0.01425349,10.55852718,0.00479705,0.036060745,0.877390795,25.34658094,0.11971054,-0.087007043,-9.324213033,0.010462015,0.000421925,0.312548746,0.000142,0.001067454,0.025972125,0.750298025,0.003543617,-0.002575543,-0.001122027,-4.53E-05,-0.033520121,-1.52E-05,-0.000114482,-0.00278545,-0.080467705,-0.000380045,0.000276221,0.040329267,29.87462344,0.013572922,0.102031386,2.482516658,71.71640021,0.338712705,-0.246180418,740.7678347,0.336552661,2.529958889,61.5562065,1778.27187,8.398682491,-6.104262212,0.000454329,0.00341532,0.083097839,2.400579219,0.011337807,-0.008240453,7.51727496,182.9021538,5283.784911,24.95503222,-18.13761389,24.33091177,702.8856785,3.319691291,-2.412791069,28.8885877,0.136439247,-0.099165666,0.004722946,-0.003432693,-0.72681188,595334.6394,3905.405418,4395083.47,7380431.054,44087.17552,212625.5341,6294.04489,-675.0215667,601609.2639,14917436.29,20137.80241,44324226.28,5896315.688,242338.46,8388.726458,1776163.857,-2443773.837
PI533762,-35.70949776,0.176312903,0.196739301,-0.227729291,-1.309058376,-8.871196816,172.2828284,1.32829747,0.026480413,-26.35309769,-0.108911643,0.068639392,10.4345112,-356.6126847,0.475808212,0.05358503,-0.004937423,-0.005509439,0.006377275,0.036658549,0.248426816,-4.82456599,-0.037197316,-0.000741551,0.737985672,0.003049935,-0.001922161,-0.292205487,9.986493988,-0.013324416,-0.001500582,1.115853108,-1.291620108,-7.424631745,-50.31507434,977.1424871,7.53375078,0.150189877,-149.4677772,-0.617717938,0.389304419,59.18177871,-2022.612519,2.69865792,0.303920074,-1.157518045,-6.653771621,-45.09112711,875.6909666,6.751561405,0.134596459,-133.9493309,-0.553583562,0.348885006,53.0372486,-1812.615392,2.418470585,0.272365665,5.748309196,38.95501009,-756.5246786,-5.832791494,-0.116280225,115.72116,0.478250481,-0.301407834,-45.81980285,1565.950009,-2.089358863,-0.235301442,6.776777094,-131.6082091,-1.014696895,-0.020228596,20.13133881,0.083198461,-0.052434172,-7.971005262,272.4192376,-0.363473639,-0.040934027,-19.42047189,-0.149731485,-0.002984988,2.97063612,0.012276995,-0.007737332,-1.176223616,40.19893731,-0.053635177,-0.006040338,0.007709982,0.000153703,-0.152964157,-0.000632168,0.000398411,0.060566171,-2.069925877,0.002761785,0.000311029,0.019935605,-19.839756,-0.081993413,0.051674714,7.855553022,-268.4735105,0.358209078,0.040341137,-995.1920894,-4.112913277,2.592081618,394.0463898,-13467.03628,17.96830771,2.023572295,0.004132783,-0.002604604,-0.395950082,13.5320974,-0.018055115,-0.002033348,-0.630230069,-95.80712338,3274.330232,-4.368754336,-0.492004611,152.0192833,-5195.452254,6.931999204,0.780674606,-34.1762712,0.045599473,0.005135366,-0.001334244,-0.000150261,0.112618969,188169.4749,-5269.451735,1067247.331,956440.7022,-826285.7816,-143744.1434,-21211.28398,1092.212594,141662.1497,7105987.126,-7140.317132,-1727725.981,2741421.056,18033.37706,-527.6578288,395473.3657,3511605.265
PI533766,-85.15536275,-0.063262563,0.003490242,-0.006583377,-0.092881273,0.422187801,-2.261090286,-0.415698615,0.001875487,-0.176572756,-0.000884893,-0.003943573,-3.304577536,-1.794512663,0.157887449,0.007248889,0.000742908,-4.10E-05,7.73E-05,0.001090727,-0.004957853,0.02655253,0.004881649,-2.20E-05,0.002073537,1.04E-05,4.63E-05,0.038806452,0.021073396,-0.00185411,-8.51E-05,-0.055170729,0.104064335,1.468187013,-6.673580429,35.74136402,6.57100498,-0.029646084,2.79110976,0.013987627,0.062336604,52.23590999,28.3661076,-2.49574854,-0.114584179,-1.88622368,-26.61170231,120.9623394,-647.8320072,-119.1031026,0.537351676,-50.59040938,-0.253533488,-1.129885446,-946.8047833,-514.151402,45.23682378,2.076901664,14.10845521,-64.12937165,343.4544981,63.14367901,-0.284882266,26.82100216,0.134413268,0.599019861,501.9578502,272.582413,-23.9827462,-1.101089805,-4.545456655,24.34387698,4.475591272,-0.020192307,1.901058745,0.009527143,0.042458218,35.5785125,19.32050028,-1.699884632,-0.078044675,-5.35565045,-0.984629623,0.004442306,-0.41823273,-0.00209597,-0.009340804,-7.827269118,-4.25050809,0.373974445,0.017169821,0.183848747,-0.000829461,0.078091865,0.000391357,0.001744103,1.461497383,0.793649274,-0.069828016,-0.003205926,-0.004511651,0.424761474,0.002128689,0.009486616,7.949455244,4.316859854,-0.379812304,-0.017437847,-94.14767206,-0.47182041,-2.1026927,-1761.983493,-956.8247851,84.18476352,3.865069668,0.005011493,0.022333985,18.7151042,10.16302118,-0.894177856,-0.041053269,4.456553072,3734.436778,2027.94276,-178.4254383,-8.191823801,837.9652878,455.0473711,-40.03664613,-1.838152417,0.54303845,-0.047778406,-0.00219359,-0.087983469,-0.004039475,0.045911748,-12755.88212,149.7954058,201633.9768,-3654727.442,1937589.63,137335.3497,-30213.76291,5641.474027,30685.40923,-6801369.764,72241.50757,14415166.48,3234599.98,3860.064405,7108.270887,-80790.98259,-1759701.726
PI533769,-7.786931873,-0.433411798,-0.050820887,0.072265362,5.172861024,-0.949538255,-16.63208117,-1.156976597,-0.024413039,3.638301022,0.006582901,0.032085404,-1.242541857,-16.89941977,-0.768657043,0.029734271,0.055658866,0.006526433,-0.009280338,-0.66430028,0.121939972,2.135896582,0.148579263,0.003135129,-0.467231649,-0.000845378,-0.004120417,0.159567578,2.170228281,0.098711156,-0.003818484,0.117257738,-0.166736028,-11.93521045,2.190845425,38.37477714,2.669462626,0.056327583,-8.394559252,-0.015188561,-0.074029834,2.86688517,38.99160068,1.773502813,-0.068605126,-1.421961835,-101.7861223,18.68401579,327.2686123,22.76576945,0.48037412,-71.5906635,-0.129531416,-0.631342848,24.4494327,332.5290203,15.12482541,-0.585079732,71.58147276,-13.13960426,-230.1528805,-16.01011286,-0.337824903,50.34640294,0.091093454,0.443994229,-17.19415536,-233.8522822,-10.63659027,0.411459519,-0.183561524,-3.215257687,-0.223662803,-0.004719446,0.70334405,0.001272584,0.006202642,-0.24020399,-3.266938681,-0.14859418,0.005748129,17.51596745,1.218462332,0.025710432,-3.831652912,-0.00693274,-0.033790533,1.308574826,17.79751334,0.809506135,-0.031314453,0.069562948,0.001467828,-0.218752,-0.000395795,-0.001929127,0.074707539,1.016073671,0.046215325,-0.001787766,0.02110072,-3.144662588,-0.005689745,-0.027732111,1.073955912,14.60653552,0.664366976,-0.025699976,-149.0310585,-0.269646949,-1.314273235,50.89664848,692.2292579,31.48551263,-1.217966806,0.001809334,0.008818787,-0.341517057,-4.644865741,-0.211268127,0.00817257,4.874051945,-188.7529184,-2567.16889,-116.7656923,4.516894452,-38.72607852,-526.7011757,-23.95659578,0.926722674,13.60068449,0.61861662,-0.023930197,0.045484227,-0.001759485,-0.038683404,136305.7537,-17504.42356,-314494.7929,-2682081.359,1886183.788,26350.16737,-143549.5126,-8195.351643,-117812.0232,-5583317.773,37464.12211,20706029.87,4248216.904,-109699.1244,-8065.706136,-177329.7401,4584129.669
PI533776,25.24350944,0.383141877,0.218284673,1.211274234,9.870398432,5.871426233,65.57375252,1.986606381,-0.806244657,50.28478755,0.043607259,0.403345436,3.447232461,141.7564663,0.841418603,0.12989855,0.015177837,0.00864716,0.047983591,0.391007378,0.23259152,2.597648028,0.07869771,-0.031938691,1.991988779,0.001727464,0.015978184,0.136559161,5.615560968,0.033332077,0.00514582,0.569722826,3.161424807,25.76173223,15.3244179,171.1474431,5.185041109,-2.104297928,131.2432564,0.113814911,1.052731273,8.997274042,369.9842668,2.196101898,0.339035115,5.549057657,45.21800966,26.89802342,300.4047502,9.100988896,-3.693546815,230.363346,0.199772426,1.8477955,15.79237067,649.4109947,3.854684769,0.595087821,8.148772721,4.847313738,54.13617388,1.640096294,-0.665616947,41.51395791,0.036001144,0.332992665,2.845955413,117.0308609,0.694655743,0.107241239,0.594851999,6.643475739,0.201269117,-0.081683091,5.09450433,0.004417984,0.040864149,0.349249575,14.36177752,0.08524667,0.013160416,11.16828347,0.338351587,-0.137316663,8.564322459,0.00742703,0.06869633,0.587120118,24.1434467,0.143307362,0.022123849,0.030295756,-0.012295234,0.76684322,0.000665011,0.00615102,0.052570309,2.161786704,0.012831637,0.001980953,-0.405840163,25.31190277,0.021950628,0.203032387,1.735236781,71.35609131,0.423545706,0.06538716,-62.36914207,-0.054086881,-0.500276724,-4.275665496,-175.8231389,-1.043626888,-0.161115549,0.000867206,0.008021222,0.068554182,2.819072591,0.016733065,0.002583257,9.249502236,79.0518041,3250.753911,19.29537949,2.978828627,8.546600896,351.4517677,2.08609923,0.322052858,41.12181813,0.244085252,0.037681982,0.005935663,0.00091635,0.154380412,-712289.7733,-28216.74914,-1859075.754,-3263123.173,-588049.9672,-72164.23716,-121314.6082,-10862.42202,-358546.0009,883466.0386,-14165.1145,-16334202.07,-1765954.714,-206626.5566,-5024.742728,-846534.3779,-5483431.281
