,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PIPI533752,16.89700257,0.213306718,0.034211457,-0.159819598,2.809830012,-37.03036748,-23.81783366,0.522664401,0.020281605,21.24437924,-0.009989488,-0.447473081,-0.568861166,-7.263479585,0.061640579,-0.053531807,0.012623938,0.002024706,-0.009458459,0.166291625,-2.191534702,-1.409589279,0.030932374,0.001200308,1.257286857,-0.000591199,-0.026482394,-0.033666395,-0.429867934,0.003648019,-0.003168124,0.160386215,-0.749247844,13.17272163,-173.6015064,-111.6600262,2.450295083,0.095081888,99.59545338,-0.046831567,-2.097791791,-2.666869437,-34.05180891,0.288976265,-0.250961656,-4.671522706,82.13125833,-1082.396681,-696.1946599,15.27746688,0.592830798,620.972654,-0.291992471,-13.07962654,-16.62779711,-212.3113198,1.801752514,-1.564733329,-17.58126065,231.7010424,149.0294929,-3.270339854,-0.126903118,-132.9272473,0.062504774,2.799863635,3.559395546,45.44799055,-0.385688485,0.334951455,-13.17886396,-8.476610174,0.186012819,0.00721809,7.56073469,-0.003555193,-0.159252723,-0.202453943,-2.585024558,0.021937476,-0.019051618,0.643197335,-0.014114481,-0.000547702,-0.573701551,0.000269765,0.012083949,0.015362018,0.196149271,-0.001664595,0.001445619,-0.021944246,-0.00085153,-0.891952624,0.000419412,0.018787312,0.023883833,0.304959707,-0.002588001,0.002247551,0.03880426,40.64630993,-0.019112623,-0.856138432,-1.08838705,-13.89702373,0.117935292,-0.102420993,1047.470301,-0.492539308,-22.0630011,-28.04813309,-358.1313936,3.039235681,-2.639426519,-0.000470218,-0.021063128,-0.02677702,-0.341901239,0.002901501,-0.00251981,44.79439655,56.94597894,727.1123086,-6.17054442,5.358813956,1.271274609,16.23221574,-0.137752596,0.119631346,12.76845744,-0.10835786,0.094103465,-0.00848637,0.007369995,-0.868450754,159275.7168,9426.2705,746698.0818,4655625.069,-996596.9047,56685.17887,-4301.218909,-6687.246165,304738.024,7853210.539,7497.310936,-15944332.57,-355944.8012,-279990.4905,-21928.29414,2583942.597,-2975347.289
PIPI533754,31.2085688,0.070136627,0.173562946,0.099509714,86.47571505,-3.695651816,36.67572049,2.038796028,0.029445594,7.673620182,0.006046389,0.042240149,0.542324425,2.739925458,-1.118363022,0.058856296,0.002247352,0.005561388,0.003188538,2.770896532,-0.118417856,1.175181109,0.065328085,0.00094351,0.245881836,0.000193741,0.001353479,0.017377421,0.087794012,-0.035835127,0.001885902,2.474640621,1.418798111,1232.960851,-52.69218077,522.9182266,29.0689205,0.419831909,109.4095986,0.086208727,0.602255209,7.732399607,39.06554371,-15.94549201,0.839166338,0.573335012,498.2383465,-21.2928618,211.3107746,11.74672405,0.169653689,44.21231821,0.034836867,0.243370776,3.124655572,15.7863503,-6.443558661,0.339106346,869.0178267,-37.13860368,368.5642252,20.48841218,0.29590673,77.11428266,0.0607618,0.424482669,5.449964688,27.53425127,-11.23873219,0.591462825,-0.042736297,0.42411584,0.023576515,0.000340507,0.088737285,6.99E-05,0.000488463,0.006271407,0.031684334,-0.012932683,0.000680611,-9.924019447,-0.551674273,-0.007967632,-2.076391545,-0.001636082,-0.011429688,-0.146746623,-0.741391666,0.302615906,-0.015925823,0.055589802,0.000802863,0.209228887,0.000164861,0.00115172,0.014787015,0.074706793,-0.03049328,0.001604775,0.014442638,3.763799849,0.002965667,0.020718183,0.266002296,1.343893858,-0.548540907,0.028868163,260.6033418,0.205341055,1.434515089,18.41784636,93.05043954,-37.98065761,1.998815048,0.000787945,0.005504592,0.070673869,0.357057737,-0.145741253,0.007669952,6.98601206,89.69393056,453.1506832,-184.9637791,9.734122797,12.83907468,64.865431,-26.47630402,1.393373317,5.052188932,-2.062166057,0.108525992,-0.408172791,0.021480984,-0.052627184,142070.0859,4552.278151,2025619.03,818550.7878,1427700.681,1642.889981,-38442.49755,3873.682207,69683.32484,4824833.426,18514.08885,23496681.74,3363389.805,261965.1251,51851.80693,-127033.9623,2413846.859
PIPI533755,15.60540941,-0.002207291,-0.001238584,0.020912039,-0.073093911,-0.900149927,-6.536857861,-0.01652406,-0.00067485,1.475494642,-0.000130951,-0.001689986,-0.033117317,-0.900631609,-0.004998751,-0.000537947,-0.000141444,-7.94E-05,0.001340051,-0.004683883,-0.057681917,-0.418884099,-0.001058867,-4.32E-05,0.094550204,-8.39E-06,-0.000108295,-0.002122169,-0.057712783,-0.000320322,-3.45E-05,0.561133071,-9.474072558,33.11475367,407.8074747,2961.483877,7.486125388,0.305736671,-668.463914,0.059326392,0.765638014,15.00359975,408.0256977,2.264654015,0.24371368,-16.88382497,59.01408305,726.7571554,5277.685505,13.34108747,0.544855912,-1191.275204,0.105726065,1.364449991,26.73804221,727.1460525,4.035859105,0.434324215,-3.49530294,-43.04458006,-312.5882622,-0.790169733,-0.032270881,70.55718751,-0.006261974,-0.080814033,-1.583648389,-43.06761376,-0.239037014,-0.025724278,12.31497836,89.4309499,0.226066166,0.009232642,-20.18628677,0.00179154,0.023120752,0.453079008,12.32156826,0.068388068,0.007359671,7.261965658,0.018357009,0.000749708,-1.639165428,0.000145476,0.00187745,0.03679089,1.000535113,0.005553243,0.000597619,0.002527829,0.000103238,-0.225719248,2.00E-05,0.000258532,0.005066244,0.13777745,0.000764702,8.23E-05,0.040840442,-89.29371061,0.007924846,0.102274271,2.00418761,54.50425641,0.302513503,0.032555383,-2186.404109,0.194044082,2.504240041,49.0736021,1334.565776,7.407204396,0.797135913,-8.88E-05,-0.001145369,-0.022444891,-0.610393006,-0.003387848,-0.000364588,12.90552132,252.899246,6877.642233,38.17279202,4.108014547,19.59620535,532.922465,2.957865171,0.318314499,27.19518679,0.150940711,0.01624368,0.005550273,0.0005973,0.107616298,-6592.17837,-422.4290563,2986546.498,5322349.815,-315233.6527,90187.79146,7323.422653,1008.462859,398944.2259,9768362.057,-4467.775202,50340942.85,3900729.123,199055.33,7319.505892,1318765.021,12254324.39
PIPI533757,-491.1889886,0.270224321,0.132180584,1.138059141,10.60317823,-28.05300859,280.3365944,2.152901645,0.067561516,242.0147389,0.025819244,0.161898496,2.905563634,-257.1195564,2.720001776,0.348091132,-0.000550143,-0.000269103,-0.002316948,-0.021586759,0.057112454,-0.570730617,-0.004383041,-0.000137547,-0.492712061,-5.26E-05,-0.000329605,-0.005915368,0.5234636,-0.005537587,-0.00070867,0.489151323,4.21153484,39.2384305,-103.8137815,1037.421775,7.967090599,0.250020117,895.6067992,0.095547446,0.599126295,10.7524135,-951.5041272,10.06571788,1.288156192,8.60988133,80.21736564,-212.2324457,2120.860615,16.28757857,0.511130412,1830.940156,0.195333103,1.22482812,21.98177334,-1945.214258,20.57792224,2.633451312,9.316895619,-24.64986887,246.3286698,1.891730901,0.059365558,212.6556786,0.022687084,0.142258421,2.55308668,-225.9281149,2.390035525,0.305863834,-2.645716972,26.43892128,0.20304305,0.006371817,22.82473554,0.002435048,0.015268865,0.274027614,-24.24929119,0.256527026,0.032828943,-9.993102648,-0.076744055,-0.002408352,-8.62705111,-0.000920373,-0.005771163,-0.103574047,9.165489526,-0.096959361,-0.012408335,0.007679702,0.000241001,0.86330056,9.21E-05,0.000577515,0.010364554,-0.917181565,0.009702628,0.00124169,0.031381608,112.4132816,0.011992765,0.075200136,1.349603518,-119.4293093,1.263412002,0.161684642,3582.138948,0.382159032,2.396312351,43.00619337,-3805.710269,40.25963189,5.15221018,0.000106685,0.000668961,0.01200573,-1.0624128,0.011238992,0.001438306,6.270458506,112.5348083,-9958.446493,105.3478488,13.48184853,17.9468229,-1588.152841,16.80066118,2.150057849,-88.49214429,0.936135676,0.119801586,-0.010578743,-0.00135381,0.127974597,1374112.295,-2797.522597,5085080.024,10395719.67,1207417.3,129594.3788,-48982.70682,4901.651523,638260.5998,20338683.47,5677.804175,53220470.5,8487492.653,472924.5227,-5344.254301,505188.0138,3947564.786
PIPI533758,-487.063504,0.16306188,0.054708258,0.085219746,7.03836968,50.56154721,150.4718493,1.592414255,0.031181523,-29.98924615,0.011276166,0.061359819,3.459793801,22.81059762,0.14936385,0.054797209,-0.000334786,-0.000112323,-0.000174966,-0.01445062,-0.103808942,-0.308936818,-0.003269418,-6.40E-05,0.061571532,-2.32E-05,-0.000125979,-0.007103373,-0.046832903,-0.000306662,-0.000112505,0.335506116,0.522622127,43.1637958,310.075827,922.7898607,9.765705248,0.191225092,-183.9132862,0.069152679,0.376297751,21.21767397,139.8892105,0.915994898,0.33605162,1.557712668,128.6527838,924.2032028,2750.441249,29.10738369,0.569960079,-548.1667171,0.206114512,1.121582388,63.24079638,416.9498074,2.730188375,1.001625913,82.59083103,593.3078813,1765.69229,18.68597738,0.365895515,-351.9048976,0.132318698,0.720018789,40.59849911,267.6679826,1.752690616,0.6430107,7.183701555,21.37879312,0.226247601,0.00443022,-4.260822821,0.001602099,0.008717902,0.491561819,3.240892231,0.02122137,0.007785497,2.976013544,0.031494571,0.000616704,-0.593123585,0.000223019,0.001213567,0.068427372,0.451145166,0.0029541,0.001083772,0.010582805,0.000207225,-0.199301373,7.49E-05,0.000407783,0.022992964,0.151593788,0.000992637,0.000364169,0.019581289,-18.83256575,0.007081176,0.038532573,2.17267196,14.32453744,0.093797107,0.034411403,-961.7633539,0.361629734,1.967826221,110.9565366,731.5421253,4.790139655,1.757361524,-0.000376007,-0.002046061,-0.115367815,-0.760625909,-0.00498058,-0.001827229,5.441549842,306.8235995,2022.903696,13.24597843,4.859560371,56.38533294,371.7513861,2.434229,0.893047112,6.593051184,0.043171316,0.015838287,0.006548002,0.00240227,0.366870624,371474.4792,-762.6818191,2278119.692,6790098.848,4359018.827,52778.48368,7346.976106,2468.730736,233277.5395,11913288.49,-12386.92288,32943332.29,6054034.834,107368.9649,16285.17085,2487044.084,6779076.661
PIPI533759,96.38425997,0.172510428,0.059785512,-4.334796604,8.765918232,6.099280473,-61.41802535,65.68326324,0.022202535,-63.9038707,-0.046739894,-0.494374087,4.345631443,69.25068141,0.291536908,-0.339572364,0.00178982,0.000620283,-0.044974113,0.090947612,0.063280877,-0.63722049,0.681472922,0.000230354,-0.663011478,-0.000484933,-0.005129199,0.045086526,0.718485377,0.003024736,-0.00352311,0.346561727,-25.1277366,50.81384538,35.35601026,-356.0250006,380.7495227,0.128702566,-370.4348272,-0.270939529,-2.865763491,25.19054346,401.4289575,1.689966867,-1.968416443,-72.50580376,146.6227842,102.0193733,-1027.306169,1098.648502,0.371369819,-1068.885563,-0.78179299,-8.269128597,72.68703227,1158.318781,4.87638055,-5.679843696,-2.022221348,-1.407051133,14.16860604,-15.15255945,-0.005121932,14.74206902,0.010782488,0.114047816,-1.002499503,-15.9755319,-0.067255037,0.078336401,0.695794817,-7.006456566,7.493027142,0.002532825,-7.29003728,-0.005332002,-0.056397296,0.495741727,7.899991715,0.033258,-0.038737797,-10.06971652,10.76901833,0.003640189,-10.47728023,-0.007663182,-0.081054493,0.712482638,11.35390998,0.047798574,-0.055674168,-1.069446028,-0.000361499,1.040474199,0.000761013,0.008049332,-0.070754985,-1.127530249,-0.004746765,0.005528871,0.000338024,-0.972909499,-0.000711595,-0.007526637,0.066160407,1.054312438,0.004438527,-0.005169846,-2878.224097,-2.105160272,-22.26656062,195.7268159,3119.043929,13.13079387,-15.2943061,0.000731409,0.007736215,-0.068002633,-1.083669591,-0.004562117,0.0053138,10.5771332,-92.97478128,-1481.618274,-6.237431918,7.265150451,-8.790168326,-140.0774903,-0.58970912,0.686873306,15.93570056,0.067087352,-0.078141087,0.004209878,-0.004903524,-1.164766293,-319696.7391,-3316.897792,-1853202.396,-5347394.849,73751.2664,-36470.42223,-52415.48417,5205.259161,-4867.248114,-14399109.91,5002.77582,6839911.48,646669.6928,-73567.38447,-4616.513984,-1096590.964,941468.6628
PIPI533760,46.26354151,0.039032441,0.031250981,0.194262571,2.138696667,4.598008093,-347.4856429,0.237893766,0.011556098,11.08758741,0.026201706,0.189849511,1.621517481,-7.258395196,0.100336213,0.080383323,0.000843698,0.000675499,0.004199042,0.046228555,0.099387292,-7.511003947,0.005142143,0.000249788,0.239661449,0.000566358,0.004103653,0.035049575,-0.156892338,0.002168797,0.001737509,0.800641215,4.976951655,54.79279857,117.7996558,-8902.483054,6.094770424,0.296063928,284.0608269,0.671280233,4.863890313,41.54281535,-185.9580145,2.570585168,2.059397804,6.216207165,68.43614538,147.1316411,-11119.19158,7.612361582,0.369783522,354.7916615,0.838428275,6.074993673,51.88693086,-232.2613564,3.210658059,2.572185601,11.00930898,23.66903759,-1788.74212,1.224599081,0.059487001,57.07526344,0.134877788,0.977283014,8.347040163,-37.36383783,0.516497918,0.413786982,2.149911282,-162.4754217,0.111233056,0.005403336,5.184273011,0.012251249,0.088768788,0.758180207,-3.39384042,0.046914654,0.037585191,-75.57308204,0.05173844,0.002513283,2.411389277,0.005698491,0.041289512,0.352656509,-1.578595568,0.02182167,0.017482206,-0.000684615,-3.33E-05,-0.031908045,-7.54E-05,-0.000546352,-0.00466643,0.020888331,-0.000288749,-0.000231328,0.048576715,46.60730546,0.110140364,0.798043236,6.816141128,-30.51107779,0.42176899,0.337895878,959.457738,2.267348936,16.42851374,140.3170444,-628.1008823,8.682534153,6.955922716,0.002363157,0.017122707,0.146246196,-0.654641531,0.009049418,0.007249848,7.245692747,61.88595065,-277.0199471,3.829377126,3.067866002,8.541067474,-38.23236186,0.528503935,0.423405478,-4.476297838,0.061877972,0.049572899,-0.013823471,-0.011074531,0.80113969,-211289.1683,-4567.077258,-5413168.224,-6761041.182,-1087647.339,-98793.42479,-45952.32632,608.0515056,-888166.0584,-18283781.67,-19056.37002,-8063947.009,-1112929.749,-130303.3552,29109.62584,-2105811.662,-2628519.956
PIPI533761,-74.80814012,0.152107961,0.044613529,-0.562825096,4.467934358,-14.13823896,-76.75263873,1.513056366,-0.630757384,-10.17650065,0.013929764,0.072112646,1.186001417,-31.16754863,0.114381348,-0.640473998,-0.002033308,-0.000596373,0.007523581,-0.059725243,0.188993323,1.025993142,-0.020225825,0.008431668,0.13603467,-0.000186207,-0.000963968,-0.015853909,0.416633117,-0.001528996,0.008561555,0.293301738,-3.700168568,29.37344196,-92.94871143,-504.5931739,9.947252975,-4.146774311,-66.903143,0.091578138,0.474088573,7.797102868,-204.9041251,0.751974768,-4.210654027,-12.61556985,100.1475209,-316.9047411,-1720.389306,33.91474266,-14.13825344,-228.1034657,0.312231828,1.616385147,26.58389586,-698.6120378,2.563826495,-14.35604866,-7.938406431,25.12012891,136.3703206,-2.688324273,1.120698756,18.08110679,-0.02474972,-0.12812621,-2.107229096,55.37697035,-0.203227165,1.137962757,-3.164379291,-17.17855111,0.33864785,-0.141174273,-2.277674612,0.003117719,0.016140042,0.265447368,-6.975829574,0.025600499,-0.143349017,5.428726942,-0.107018729,0.044613575,0.719785589,-0.000985255,-0.005100539,-0.083886078,2.204485914,-0.008090212,0.045300833,-0.019713412,0.008218055,0.132588284,-0.000181489,-0.000939546,-0.015452256,0.406077878,-0.001490259,0.008344651,-0.41687633,-6.725790846,0.009206375,0.047660251,0.783844835,-20.59906646,0.075596224,-0.423298175,16.13377965,-0.022084187,-0.114327074,-1.880281463,49.41289536,-0.18133969,1.015404676,-0.001368817,-0.007086193,-0.116543148,3.062698042,-0.011239752,0.062936565,5.176875016,85.14153113,-2237.478617,8.211291317,-45.97881251,16.44651085,-432.20642,1.586148263,-8.881576697,-26.27952056,0.096442843,-0.54002802,-0.003669886,0.020549386,-5.599461855,464378.7311,-6207.596263,3052954.813,10408921.65,-825085.3325,103935.8894,-32845.58512,-6050.329197,306914.3633,-736224.0103,-45632.45725,33337157.62,6439629.605,391549.8955,-14899.43071,4059916.562,-725054.7762
PIPI533762,8.977894,0.008826919,0.005103862,0.163464839,0.916396145,0.276422184,-5.423092646,0.038723779,0.003207786,-2.450964817,0.002395569,0.02633129,-0.542876823,1.604947341,0.020614691,0.023464494,0.000983184,0.000568492,0.018207482,0.102072507,0.030789201,-0.604049529,0.004313236,0.000357298,-0.272999973,0.00026683,0.002932903,-0.06046817,0.178766573,0.002296161,0.002613585,0.578215531,18.51890092,103.8183469,31.31581722,-614.3811461,4.387009667,0.363409483,-277.6693433,0.271393527,2.983066885,-61.50241315,181.8241825,2.335434448,2.658288064,32.02767811,179.5495646,54.15941897,-1062.546944,7.587152937,0.628501766,-480.2177184,0.469363951,5.15909159,-106.3658961,314.4574516,4.039037904,4.597399966,5.60607497,1.691019211,-33.17589681,0.23689363,0.019623707,-14.99383492,0.014654948,0.161082286,-3.321061731,9.818303109,0.126110856,0.143544591,0.301640492,-5.917847512,0.042256593,0.003500436,-2.674569105,0.002614119,0.028733523,-0.592404088,1.7513685,0.022495392,0.025605186,-19.61887636,0.14008926,0.011604662,-8.866744281,0.00866634,0.095257514,-1.963940865,5.80614522,0.074576832,0.084886434,-0.007140534,-0.000591505,0.451949649,-0.000441735,-0.004855401,0.100104656,-0.295946879,-0.003801279,-0.004326774,0.08283763,-63.29353349,0.061862988,0.679977277,-14.01921076,41.44604099,0.532352246,0.60594534,-764.0674132,0.746798142,8.208555441,-169.2372271,500.3286684,6.426454344,7.314856084,-0.000977398,-0.010743235,0.221495151,-0.654822676,-0.008410847,-0.009573574,10.99166558,-226.6170971,669.9650681,8.605343236,9.794957523,-20.61717538,60.95209711,0.782897111,0.891125867,-2.956374769,-0.037973054,-0.0432225,0.012844466,0.014620102,1.138241352,55393.01951,6169.934676,6275464.763,10853158.42,338868.0997,60446.58723,200392.8149,-10214.28604,1430465.223,17268302.19,-22600.49557,23123118.83,2103695.627,-102036.0737,34513.91711,2687065.256,2360716.601
PIPI533766,27.17501971,-0.487736359,-0.176315939,-0.25990034,-16.32178933,3.396883013,38.70005426,-2.777614457,-0.099466323,58.50214642,0.019494594,-0.338781665,-3.441213657,8.235214208,5.223533483,-0.120040973,-0.017947967,-0.006488162,-0.009563943,-0.600617387,0.125000204,1.424103999,-0.102212049,-0.003660212,2.152791315,0.000717372,-0.012466658,-0.126631505,0.303043541,0.192218204,-0.004417328,0.361498453,0.532870546,33.46436863,-6.964588445,-79.34625645,5.694909562,0.203934608,-119.9462482,-0.039969532,0.694599979,7.055479032,-16.88456079,-10.70974796,0.246118565,1.474060379,92.57126385,-19.2658873,-219.4926587,15.75362086,0.564136876,-331.8029367,-0.11056626,1.921446617,19.51731462,-46.7071454,-29.62598564,0.680828821,62.80018454,-13.06994447,-148.9034382,10.68722901,0.382709477,-225.0945357,-0.075007959,1.303506046,13.24051232,-31.68604628,-20.09821718,0.461873089,-0.208119523,-2.37106689,0.170178306,0.006094082,-3.584297361,-0.001194391,0.020756405,0.210835564,-0.504553394,-0.320034365,0.007354645,11.39281338,-0.817695059,-0.029281645,17.22230238,0.005738965,-0.099733098,-1.013050389,2.42434437,1.53774312,-0.035338566,-0.071772883,-0.002570186,1.511681251,0.000503736,-0.008754036,-0.088920125,0.212795934,0.134974836,-0.00310183,0.035809982,-21.06201106,-0.007018467,0.121968571,1.238909759,-2.964851435,-1.880582624,0.043217291,-588.1603395,-0.195991904,3.405993647,34.59677151,-82.79399442,-52.51559839,1.206850411,0.000333229,-0.005790927,-0.058822007,0.140767728,0.089287895,-0.002051907,-17.37823645,-176.521432,422.4357885,267.9477946,-6.157654412,10.15761481,-24.30832321,-15.41858378,0.354331375,-2.393113311,-1.517933498,0.034883325,0.634292363,-0.014576545,-0.022980799,407310.0382,14988.399,-835102.8796,-2310114.673,-1567177.78,-24954.98686,119906.9961,10524.79243,-146640.2355,-4094954.203,6962.309302,20893486.53,-1202278.873,-118362.3218,49459.55599,77975.96006,-3393091.774
PIPI533769,156.3792902,0.190217675,0.190442832,1.322639341,10.80210271,53.12988346,-113.6145234,1.769034594,0.067175492,87.67619356,0.058088329,0.299417015,5.880104939,-72.60419355,1.151506573,0.404760883,0.001216387,0.001217826,0.008457893,0.0690763,0.339750125,-0.726531776,0.011312461,0.000429568,0.560663713,0.000371458,0.001914685,0.037601558,-0.464282665,0.007363549,0.002588328,1.001183679,6.953293595,56.78811242,279.3109708,-597.2868898,9.300053713,0.353150632,460.9255875,0.30537819,1.574075677,30.91250558,-381.6900484,6.053625528,2.127882612,6.945072858,56.720973,278.9807472,-596.5807297,9.28905845,0.352733109,460.3806446,0.305017147,1.572214679,30.87595836,-381.2387841,6.046468451,2.12536686,8.16708106,40.16959259,-85.89985186,1.337503384,0.050788972,66.28881424,0.043918495,0.226378428,4.445735702,-54.89341751,0.870612674,0.306025135,4.918476049,-10.51781551,0.163767615,0.006218742,8.11658581,0.005377502,0.027718401,0.544348179,-6.721301908,0.106600224,0.037470564,-2.138429751,0.033296414,0.001264364,1.650223713,0.001093327,0.005635567,0.110674155,-1.366541555,0.021673426,0.007618328,-0.015570497,-0.000591258,-0.771698819,-0.000511276,-0.002635376,-0.05175487,0.639039723,-0.010135206,-0.00356258,0.037972967,49.56160488,0.032836175,0.169254472,3.323906134,-41.04170365,0.650923717,0.22880326,1305.181262,0.864725026,4.457235904,87.53348509,-1080.81372,17.14176609,6.025424901,0.000662533,0.003415032,0.067066152,-0.828094727,0.013133629,0.004616543,5.15451244,101.2269594,-1249.892957,19.82337225,6.968024192,19.63851296,-242.4851956,3.845828773,1.35182993,-12.3474316,0.195830956,0.068835656,-0.015860056,-0.005574897,0.351505491,-1299854.407,-8312.19022,-6833510.121,-6825431.002,-982773.1316,-120333.4612,-24465.59869,11440.91765,-734781.7907,-19350128.53,-14825.62545,-22377204.25,-4341284.362,-221059.7294,17903.29654,-1128829.342,-3211413.112
PIPI533776,76.71644686,0.26197236,0.159805971,1.965426828,9.6115748,138.4222432,-314.7458601,1.652834878,0.078642219,230.5342306,0.036559243,0.142290583,8.347096392,89.31093943,0.658446413,0.162722005,0.003414814,0.002083073,0.025619367,0.125287017,1.804335953,-4.102716862,0.021544727,0.001025102,3.005017047,0.00047655,0.00185476,0.108804523,1.164169394,0.008582859,0.002121084,0.61001081,7.502420602,36.68927063,528.384916,-1201.446827,6.309195674,0.30019281,879.9944808,0.139553818,0.543151129,31.86250795,340.9174142,2.513419406,0.621141884,12.29883222,60.14527948,866.1894308,-1969.55006,10.34276045,0.492110641,1442.588339,0.228772697,0.890395908,52.23269399,558.8711033,4.120286668,1.01824734,4.890324413,70.42859151,-160.1412251,0.840954674,0.040012794,117.2947409,0.018601172,0.072396785,4.246963699,45.44098928,0.335014463,0.082792197,14.40161952,-32.74654432,0.171962963,0.008182033,23.98506336,0.003803668,0.014804086,0.86844212,9.292019392,0.06850557,0.016929796,-2.27380985,0.011940529,0.000568133,1.665442094,0.000264114,0.001027946,0.060301699,0.64520656,0.004756796,0.001175548,-0.005251332,-0.000249859,-0.732445632,-0.000116155,-0.000452081,-0.026520115,-0.283755724,-0.002091994,-0.000516995,0.047580203,139.4780771,0.022119114,0.086088807,5.050169562,54.03500411,0.398373982,0.098450249,2931.430901,0.464880614,1.809340896,106.1401434,1135.661489,8.372683552,2.069143107,0.000158585,0.000617221,0.036207622,0.387408582,0.002856176,0.000705847,3.892054951,228.3169919,2442.909975,18.01039514,4.450912866,58.66232486,627.6658489,4.627477094,1.14358942,10.69964156,0.078883288,0.019494444,0.007372517,0.001821972,0.247130217,2743028.438,35755.41556,10470678.82,17164743.08,1395640.071,285388.0342,19816.38481,-8715.058035,1659590.122,34879845.41,11898.57329,75029683.64,19277652.7,328620.6735,30713.24135,4165909.914,16857145.02
